genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_011316565.1_ASM1131656v1	PUL1	NZ_WMHJ01000005.1_4	NZ_WMHJ01000005.1	3202	4830	-	0	NZ_WMHJ01000005.1_4	susD		
GCF_011316565.1_ASM1131656v1	PUL1	NZ_WMHJ01000005.1_5	NZ_WMHJ01000005.1	4857	8009	-	27	NZ_WMHJ01000005.1_5	susC		
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_45	NZ_WMHJ01000010.1	50345	52486	+	42336	NZ_WMHJ01000010.1_45	susC		
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_46	NZ_WMHJ01000010.1	52538	54112	+	52	NZ_WMHJ01000010.1_46			
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_47	NZ_WMHJ01000010.1	54173	55525	+	61	NZ_WMHJ01000010.1_47		GH19	
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_48	NZ_WMHJ01000010.1	55707	57398	-	182	NZ_WMHJ01000010.1_48			
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_49	NZ_WMHJ01000010.1	57570	58310	+	172	NZ_WMHJ01000010.1_49			
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_50	NZ_WMHJ01000010.1	58310	59002	+	0	NZ_WMHJ01000010.1_50			
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_51	NZ_WMHJ01000010.1	59121	59780	-	119	NZ_WMHJ01000010.1_51			
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_52	NZ_WMHJ01000010.1	59980	62967	+	200	NZ_WMHJ01000010.1_52	susC		
GCF_011316565.1_ASM1131656v1	PUL2	NZ_WMHJ01000010.1_53	NZ_WMHJ01000010.1	62978	64396	+	11	NZ_WMHJ01000010.1_53	susD		
