genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_004801375.1_ASM480137v1	PUL1	NZ_SSNZ01000001.1_404	NZ_SSNZ01000001.1	397419	400952	+	0	NZ_SSNZ01000001.1_404	susC		
GCF_004801375.1_ASM480137v1	PUL1	NZ_SSNZ01000001.1_405	NZ_SSNZ01000001.1	400970	402370	+	18	NZ_SSNZ01000001.1_405	susD		
GCF_004801375.1_ASM480137v1	PUL2	NZ_SSNZ01000002.1_245	NZ_SSNZ01000002.1	273366	276491	+	-129004	NZ_SSNZ01000002.1_245	susC		
GCF_004801375.1_ASM480137v1	PUL2	NZ_SSNZ01000002.1_246	NZ_SSNZ01000002.1	276503	278005	+	12	NZ_SSNZ01000002.1_246	susD		
GCF_004801375.1_ASM480137v1	PUL3	NZ_SSNZ01000003.1_97	NZ_SSNZ01000003.1	117201	118775	-	-160804	NZ_SSNZ01000003.1_97	susD		
GCF_004801375.1_ASM480137v1	PUL3	NZ_SSNZ01000003.1_98	NZ_SSNZ01000003.1	118796	121900	-	21	NZ_SSNZ01000003.1_98	susC		
GCF_004801375.1_ASM480137v1	PUL3	NZ_SSNZ01000003.1_99	NZ_SSNZ01000003.1	122294	123754	-	394	NZ_SSNZ01000003.1_99	susD		
GCF_004801375.1_ASM480137v1	PUL3	NZ_SSNZ01000003.1_100	NZ_SSNZ01000003.1	123756	126983	-	2	NZ_SSNZ01000003.1_100	susC		
GCF_004801375.1_ASM480137v1	PUL4	NZ_SSNZ01000006.1_5	NZ_SSNZ01000006.1	7388	10738	+	-119595	NZ_SSNZ01000006.1_5	susC		
GCF_004801375.1_ASM480137v1	PUL4	NZ_SSNZ01000006.1_6	NZ_SSNZ01000006.1	10749	12068	+	11	NZ_SSNZ01000006.1_6	susD		
