genome	pulid	contigid	start	end	pattern
GCF_003688345.1_ASM368834v1	PUL1	NZ_REFE01000001.1	73522	78333	susD-susC
GCF_003688345.1_ASM368834v1	PUL2	NZ_REFE01000001.1	518460	533755	GH3-unk-CBM6;GH5_46-GH3-GH30_1-GH30_1-susD-susC
GCF_003688345.1_ASM368834v1	PUL3	NZ_REFE01000001.1	945273	958230	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_003688345.1_ASM368834v1	PUL4	NZ_REFE01000002.1	93431	105411	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_003688345.1_ASM368834v1	PUL5	NZ_REFE01000002.1	302398	307449	susC-susD
GCF_003688345.1_ASM368834v1	PUL6	NZ_REFE01000002.1	557369	561991	susC-susD
GCF_003688345.1_ASM368834v1	PUL7	NZ_REFE01000002.1	669832	674768	susC-susD
GCF_003688345.1_ASM368834v1	PUL8	NZ_REFE01000002.1	687227	693669	GH32-susC-susD
GCF_003688345.1_ASM368834v1	PUL9	NZ_REFE01000002.1	758041	763256	susC-susD
GCF_003688345.1_ASM368834v1	PUL10	NZ_REFE01000003.1	33404	43590	susC-susD-unk-unk-unk-GH109
GCF_003688345.1_ASM368834v1	PUL11	NZ_REFE01000003.1	56247	68389	GH89-susC-susD-GH92-GH92
GCF_003688345.1_ASM368834v1	PUL12	NZ_REFE01000003.1	92916	129981	susC-susD-GH8-unk-unk-unk-unk-susC-susD-GH30_4-GH2-GH27-GH43_19;GH43_34-unk-unk-GH67-unk-unk-GH10-unk-GH43_1
GCF_003688345.1_ASM368834v1	PUL13	NZ_REFE01000003.1	136521	164741	susC-susD-GH43_12-unk-CE6;CE1-GH115-GH30_8-GH146-GH43_10-GH3-GH31-GH97
GCF_003688345.1_ASM368834v1	PUL14	NZ_REFE01000003.1	181159	186089	susC-susD
GCF_003688345.1_ASM368834v1	PUL15	NZ_REFE01000003.1	261972	270214	susC-susD-GH99-GH97
GCF_003688345.1_ASM368834v1	PUL16	NZ_REFE01000003.1	394248	409382	susC-susD-GH18-susC-susD-unk-GH20
GCF_003688345.1_ASM368834v1	PUL17	NZ_REFE01000003.1	475732	492963	GH28-susC-susD-CE10-GH105-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_003688345.1_ASM368834v1	PUL18	NZ_REFE01000003.1	509854	544990	susC-susD-unk-GH117-unk-GH28-unk-CE12-unk-unk-PL11_1-susC-susD-unk-GH105-GH2-CE12-unk-GH28
GCF_003688345.1_ASM368834v1	PUL19	NZ_REFE01000003.1	570203	587719	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_003688345.1_ASM368834v1	PUL20	NZ_REFE01000004.1	3153	7974	susD-susC
GCF_003688345.1_ASM368834v1	PUL21	NZ_REFE01000004.1	106427	111047	susC-susD
GCF_003688345.1_ASM368834v1	PUL22	NZ_REFE01000004.1	321205	334582	GH125-GH92-GH92-GH2-susD-susC
GCF_003688345.1_ASM368834v1	PUL23	NZ_REFE01000004.1	376433	395575	susC-susD-unk-unk-unk-unk-GH43_31-unk-GH43_26-GH43_18-GH5_13-susD-susC
GCF_003688345.1_ASM368834v1	PUL24	NZ_REFE01000004.1	516357	542688	GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-GH97-unk-GH3-unk-CE2
GCF_003688345.1_ASM368834v1	PUL25	NZ_REFE01000005.1	52540	95913	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-CBM57;GH2-GH2
GCF_003688345.1_ASM368834v1	PUL26	NZ_REFE01000005.1	196492	201182	susD-susC
GCF_003688345.1_ASM368834v1	PUL27	NZ_REFE01000005.1	339454	349043	susC-unk-susC-susD
GCF_003688345.1_ASM368834v1	PUL28	NZ_REFE01000005.1	339454	349043	susC-unk-susC-susD
GCF_003688345.1_ASM368834v1	PUL29	NZ_REFE01000005.1	349582	358506	susC-susD-unk-unk-unk-susC
GCF_003688345.1_ASM368834v1	PUL30	NZ_REFE01000005.1	430651	435725	susC-susD
GCF_003688345.1_ASM368834v1	PUL31	NZ_REFE01000006.1	223226	231901	susC-susD-unk-GH16-GH16
GCF_003688345.1_ASM368834v1	PUL32	NZ_REFE01000007.1	28943	51916	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_003688345.1_ASM368834v1	PUL33	NZ_REFE01000007.1	171592	176288	susD-susC
GCF_003688345.1_ASM368834v1	PUL34	NZ_REFE01000008.1	4913	40633	GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-unk-GH33
