genome	pulid	contigid	start	end	pattern
GCF_009826975.1_ASM982697v1	PUL1	NZ_WUMO01000001.1	404667	425041	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_009826975.1_ASM982697v1	PUL2	NZ_WUMO01000001.1	608760	613707	susC-susD
GCF_009826975.1_ASM982697v1	PUL3	NZ_WUMO01000001.1	615571	631730	susC-susD-unk-GH30_1-GH30_1-GH30_3-GH16-unk-GH30_3-GH3
GCF_009826975.1_ASM982697v1	PUL4	NZ_WUMO01000001.1	1058498	1063300	susC-susD
GCF_009826975.1_ASM982697v1	PUL5	NZ_WUMO01000002.1	135597	140815	susD-susC
GCF_009826975.1_ASM982697v1	PUL6	NZ_WUMO01000002.1	235820	240263	susC-susD
GCF_009826975.1_ASM982697v1	PUL7	NZ_WUMO01000002.1	276502	306863	CBM6;PL1_2;CE8-CE12-CE10-CE8-GH28-GH105-GH43_10-unk-susD-susC-unk-unk-GH3
GCF_009826975.1_ASM982697v1	PUL8	NZ_WUMO01000002.1	320352	340077	CBM38;GH32-unk-unk-unk-susD-susC-unk-GH32-GH32
GCF_009826975.1_ASM982697v1	PUL9	NZ_WUMO01000002.1	371260	380849	GH32-unk-susD-susC-GH32
GCF_009826975.1_ASM982697v1	PUL10	NZ_WUMO01000002.1	513915	518543	susD-susC
GCF_009826975.1_ASM982697v1	PUL11	NZ_WUMO01000003.1	34757	48679	susC-susD-GH30_4-GH30_4-GH2-GH27-GH43_34;GH43_19
GCF_009826975.1_ASM982697v1	PUL12	NZ_WUMO01000003.1	66023	77104	susD-susC-unk-PL29
GCF_009826975.1_ASM982697v1	PUL13	NZ_WUMO01000003.1	87917	107188	GH16;CBM32-GH64;CBM6;CBM13-GH18;CBM6-unk-unk-unk-unk-susC-susD
GCF_009826975.1_ASM982697v1	PUL14	NZ_WUMO01000003.1	169684	248209	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-GH2;CBM57-GH2-unk-unk-GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-unk-GH33
GCF_009826975.1_ASM982697v1	PUL15	NZ_WUMO01000003.1	267313	325763	GH16-GH10-unk-susD-susC-unk-GH3-unk-unk-susC-susD-unk-GH5_4-CBM13;GH74-GH29-GH2-GH2-GH97-CE10-GH97-GH3-GH43_12-GH2-CE1-unk-unk-GH42-GH31
GCF_009826975.1_ASM982697v1	PUL16	NZ_WUMO01000003.1	326264	364812	GH31-unk-unk-unk-GH89-susC-susD-GH92-GH92-unk-unk-unk-unk-GH2-unk-unk-GH28-GH28-GH51-GH95
GCF_009826975.1_ASM982697v1	PUL17	NZ_WUMO01000003.1	391678	396041	susC-susD
GCF_009826975.1_ASM982697v1	PUL18	NZ_WUMO01000003.1	428100	433484	susD-susC
GCF_009826975.1_ASM982697v1	PUL19	NZ_WUMO01000003.1	464313	469228	susD-susC
GCF_009826975.1_ASM982697v1	PUL20	NZ_WUMO01000003.1	482793	487469	susC-susD
GCF_009826975.1_ASM982697v1	PUL21	NZ_WUMO01000004.1	114548	137079	CE2-unk-GH3-unk-GH5_7-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_009826975.1_ASM982697v1	PUL22	NZ_WUMO01000004.1	261340	266165	susC-susD
GCF_009826975.1_ASM982697v1	PUL23	NZ_WUMO01000004.1	300478	327770	GH3-unk-unk-unk-susD-susC-unk-unk-CE1-unk-unk-GH20-unk-susC
GCF_009826975.1_ASM982697v1	PUL24	NZ_WUMO01000004.1	354849	359908	susC-susD
GCF_009826975.1_ASM982697v1	PUL25	NZ_WUMO01000004.1	483534	488203	susD-susC
GCF_009826975.1_ASM982697v1	PUL26	NZ_WUMO01000004.1	514314	518935	susD-susC
GCF_009826975.1_ASM982697v1	PUL27	NZ_WUMO01000005.1	46923	51557	susD-susC
GCF_009826975.1_ASM982697v1	PUL28	NZ_WUMO01000005.1	372069	383834	susC-susD-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_009826975.1_ASM982697v1	PUL29	NZ_WUMO01000006.1	30720	35346	susD-susC
GCF_009826975.1_ASM982697v1	PUL30	NZ_WUMO01000006.1	160294	173058	susC-unk-susC-susD-unk-susC
GCF_009826975.1_ASM982697v1	PUL31	NZ_WUMO01000006.1	240914	245991	susC-susD
GCF_009826975.1_ASM982697v1	PUL32	NZ_WUMO01000007.1	70028	87307	susC-susD-unk-GH2-GH31-unk-GH97-GH39-GH3
GCF_009826975.1_ASM982697v1	PUL33	NZ_WUMO01000008.1	1083	17645	CE12-GH28-CE8;PL10_1-GH43_10-GH105-unk-CE10-susD-susC-GH28
GCF_009826975.1_ASM982697v1	PUL34	NZ_WUMO01000008.1	94760	102865	GH97-GH99-susD-susC
GCF_009826975.1_ASM982697v1	PUL35	NZ_WUMO01000008.1	136722	146085	CE1-CE1-GH8-GH43_29-susD-susC
GCF_009826975.1_ASM982697v1	PUL36	NZ_WUMO01000008.1	146676	159393	GH10-unk-susD-susC-susD-susC
GCF_009826975.1_ASM982697v1	PUL37	NZ_WUMO01000008.1	160104	185289	GH97-CBM6;GH43_29-GH43_29;CBM6-GH43_10-GH146-GH95-GH115-CE6;CE1-unk-GH43_12-susD-susC
GCF_009826975.1_ASM982697v1	PUL38	NZ_WUMO01000010.1	65644	70468	susD-susC
GCF_009826975.1_ASM982697v1	PUL39	NZ_WUMO01000010.1	77178	112313	CBM6-unk-susC-unk-unk-unk-unk-CE10-unk-unk-unk-unk-susC-unk-susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31
GCF_009826975.1_ASM982697v1	PUL40	NZ_WUMO01000011.1	69242	95383	susC-susD-unk-unk-unk-unk-susC-susD-unk-GH92-GH92-GH125
GCF_009826975.1_ASM982697v1	PUL41	NZ_WUMO01000012.1	65366	79477	susC-susD-unk-GH20-unk-GH18
