genome	pulid	contigid	start	end	pattern
GCF_005144745.1_ASM514474v1	PUL1	NZ_SWKK01000002.1	22297	26972	susC-susD
GCF_005144745.1_ASM514474v1	PUL2	NZ_SWKK01000002.1	50972	58396	GH13_31-unk-susC-susD
GCF_005144745.1_ASM514474v1	PUL3	NZ_SWKK01000008.1	103724	113118	susC-susD-unk-unk-unk-GT9
GCF_005144745.1_ASM514474v1	PUL4	NZ_SWKK01000009.1	49617	59800	susD-susC-unk-GH65-GH13_38
GCF_005144745.1_ASM514474v1	PUL5	NZ_SWKK01000010.1	67994	72681	susD-susC
GCF_005144745.1_ASM514474v1	PUL6	NZ_SWKK01000011.1	15705	50413	susC-susD-GH88-GH2-unk-PL37-unk-GH109-unk-GH105-GH3-unk-GH78;CBM67-GH106-unk-GH2;CBM35-PL28-unk-unk-unk-CE1
GCF_005144745.1_ASM514474v1	PUL7	NZ_SWKK01000011.1	93006	130858	GH3-GH10-unk-unk-susC-susD-unk-GH5_4-unk-GH78-unk-unk-GH3-susD-susC
GCF_005144745.1_ASM514474v1	PUL8	NZ_SWKK01000012.1	155506	197122	susC-susD-unk-GH13_7-unk-GH13-unk-susC-unk-susD-unk-unk-GH130-unk-unk-CE6-unk-unk-unk-PL6;PL6_1-PL17;PL17_2-unk-unk-unk-susC-susD-unk-PL7-PL7
GCF_005144745.1_ASM514474v1	PUL9	NZ_SWKK01000013.1	2739	12809	GH16-GH16-unk-susD-susC
GCF_005144745.1_ASM514474v1	PUL10	NZ_SWKK01000014.1	117677	122249	susC-susD
GCF_005144745.1_ASM514474v1	PUL11	NZ_SWKK01000015.1	68768	73399	susC-susD
GCF_005144745.1_ASM514474v1	PUL12	NZ_SWKK01000018.1	9538	14007	susD-susC
GCF_005144745.1_ASM514474v1	PUL13	NZ_SWKK01000026.1	32571	37453	susC-susD
