genome	pulid	contigid	start	end	pattern
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL1	NZ_FRBT01000001.1	24245	34432	susC-susD-unk-GH10-GH35
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL2	NZ_FRBT01000001.1	42466	47332	susC-susD
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL3	NZ_FRBT01000001.1	60629	78689	GH97-unk-unk-susC-susD-GH2-GH92-GH92-GH125
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL4	NZ_FRBT01000001.1	94144	123447	susC-unk-unk-unk-GH3-unk-unk-unk-susD-susC-unk-unk-unk-CE1-unk-GH20
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL5	NZ_FRBT01000001.1	238935	243446	susC-susD
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL6	NZ_FRBT01000001.1	636569	641210	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL7	NZ_FRBT01000001.1	872926	884845	susC-susD-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL8	NZ_FRBT01000001.1	1012505	1021315	susC-susD-unk-GH16-GH16
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL9	NZ_FRBT01000001.1	1209128	1213973	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL10	NZ_FRBT01000001.1	1242320	1246995	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL11	NZ_FRBT01000001.1	1379099	1392844	susC-susD-susC-susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL12	NZ_FRBT01000001.1	1591032	1596247	susC-susD
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL13	NZ_FRBT01000001.1	1739297	1743755	susC-susD
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL14	NZ_FRBT01000002.1	83164	96405	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL15	NZ_FRBT01000002.1	605493	626593	susC-susD-unk-GH2-GH31-GH97-GH3-GH5_4-unk-GH95
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL16	NZ_FRBT01000002.1	742070	746789	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL17	NZ_FRBT01000003.1	106910	157153	susC-unk-unk-GH2-CBM57;GH2-GH138-unk-GH33-GH78;CBM67-unk-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL18	NZ_FRBT01000003.1	245551	250614	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL19	NZ_FRBT01000003.1	280169	297980	PL29-unk-susC-susD-GH88-GH2-unk-GH2
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL20	NZ_FRBT01000003.1	333427	349621	CE12-GH28-CE8-GH43_10-GH105-GH105-GH105-CE10-susD-susC-GH28
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL21	NZ_FRBT01000003.1	432818	440879	GH97-GH99-susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL22	NZ_FRBT01000004.1	159763	164822	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL23	NZ_FRBT01000004.1	238418	246512	susC-unk-susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL24	NZ_FRBT01000004.1	390984	400471	susC-susD-susC-susD
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL25	NZ_FRBT01000005.1	13244	18150	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL26	NZ_FRBT01000005.1	255315	259704	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL27	NZ_FRBT01000005.1	275362	279983	susD-susC
GCF_900142685.1_IMG-taxon_2700988709_annotated_assembly	PUL28	NZ_FRBT01000005.1	306052	338253	CBM32;GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
