genome	pulid	contigid	start	end	pattern
GCF_001404985.1_ASM140498v1	PUL1	NZ_JRLF01000001.1	1620	20050	CE12-GH28-PL10_1;CE8-GH43_10-GH105-GH105-GH105-unk-CE10-susD-susC-GH28
GCF_001404985.1_ASM140498v1	PUL2	NZ_JRLF01000001.1	109238	113788	susD-susC
GCF_001404985.1_ASM140498v1	PUL3	NZ_JRLF01000006.1	442011	446648	susD-susC
GCF_001404985.1_ASM140498v1	PUL4	NZ_JRLF01000006.1	590357	595023	susC-susD
GCF_001404985.1_ASM140498v1	PUL5	NZ_JRLF01000007.1	34397	43921	susD-susC-susD-susC
GCF_001404985.1_ASM140498v1	PUL6	NZ_JRLF01000007.1	256012	261074	susC-susD
GCF_001404985.1_ASM140498v1	PUL7	NZ_JRLF01000008.1	123215	128160	susD-susC
GCF_001404985.1_ASM140498v1	PUL8	NZ_JRLF01000009.1	169338	174204	susC-susD
GCF_001404985.1_ASM140498v1	PUL9	NZ_JRLF01000009.1	297507	320383	GH95-unk-GH5_4-GH3-GH39-GH97-GH31-GH2-unk-susD-susC
GCF_001404985.1_ASM140498v1	PUL10	NZ_JRLF01000010.1	73780	78483	susD-susC
GCF_001404985.1_ASM140498v1	PUL11	NZ_JRLF01000010.1	200314	218579	GH125-GH92-GH92-GH2-susD-susC-unk-unk-GH97
GCF_001404985.1_ASM140498v1	PUL12	NZ_JRLF01000011.1	77668	120554	GH2-GH2;CBM57-GH138-unk-GH33-unk-CBM67;GH78-GH142-GH95-unk-GH78;CBM67-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_001404985.1_ASM140498v1	PUL13	NZ_JRLF01000011.1	175341	195224	susD-susC-unk-unk-unk-unk-GH3-unk-unk-unk-susC-susD
GCF_001404985.1_ASM140498v1	PUL14	NZ_JRLF01000011.1	241960	268539	susD-susC-unk-unk-unk-unk-CBM6;CBM13-CBM13;CBM6-GH18;CBM6-CBM13;CBM6;GH64-GH16;CBM32
GCF_001404985.1_ASM140498v1	PUL15	NZ_JRLF01000011.1	280277	298085	PL29-unk-unk-susC-susD-GH88-GH2-unk-GH2
GCF_001404985.1_ASM140498v1	PUL16	NZ_JRLF01000011.1	325717	354565	PL11_1-unk-unk-GH2-CE12-unk-GH28-unk-unk-GH117-unk-susD-susC-GH106-GH105
GCF_001404985.1_ASM140498v1	PUL17	NZ_JRLF01000012.1	133431	157331	CE2-unk-GH3-unk-GH5_7-unk-GH130-unk-GH26-unk-susC-susD-unk-unk-GH27-GH5_2
GCF_001404985.1_ASM140498v1	PUL18	NZ_JRLF01000012.1	336645	341557	susD-susC
GCF_001404985.1_ASM140498v1	PUL19	NZ_JRLF01000012.1	530960	535578	susD-susC
GCF_001404985.1_ASM140498v1	PUL20	NZ_JRLF01000012.1	621332	656416	GH29;CBM32-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-unk-GH33
GCF_001404985.1_ASM140498v1	PUL21	NZ_JRLF01000012.1	706350	711124	susC-susD
GCF_001404985.1_ASM140498v1	PUL22	NZ_JRLF01000012.1	706350	711124	susC-susD
GCF_001404985.1_ASM140498v1	PUL23	NZ_JRLF01000012.1	711692	725824	susC-susD-unk-GH20-GH18
GCF_001404985.1_ASM140498v1	PUL24	NZ_JRLF01000012.1	799951	804355	susC-susD
GCF_001404985.1_ASM140498v1	PUL25	NZ_JRLF01000014.1	85157	100411	GH3-unk-GH5_46;CBM6-GH3-GH30_1-GH30_1-susD-susC
GCF_001404985.1_ASM140498v1	PUL26	NZ_JRLF01000014.1	291638	308443	susD-susC-unk-unk-unk-GH65-GH97-unk-GH13_20-GH13_19
GCF_001404985.1_ASM140498v1	PUL27	NZ_JRLF01000014.1	520955	533967	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_001404985.1_ASM140498v1	PUL28	NZ_JRLF01000015.1	18241	32500	susC-unk-unk-GH36-unk-unk-susC-susD
GCF_001404985.1_ASM140498v1	PUL29	NZ_JRLF01000015.1	242388	254261	CBM32;GH43_28-unk-GH3-CE1-GH144-susD-susC
GCF_001404985.1_ASM140498v1	PUL30	NZ_JRLF01000015.1	527567	536297	GH16-GH16-unk-susD-susC
GCF_001404985.1_ASM140498v1	PUL31	NZ_JRLF01000016.1	1847	8706	GH35-susD-susC
