genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL1	NZ_FNRD01000001.1_120	NZ_FNRD01000001.1	131182	132915	-	0	NZ_FNRD01000001.1_120		GH13_31	
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL1	NZ_FNRD01000001.1_121	NZ_FNRD01000001.1	132940	134709	-	25	NZ_FNRD01000001.1_121		GH13_31	
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL1	NZ_FNRD01000001.1_122	NZ_FNRD01000001.1	134959	136968	+	250	NZ_FNRD01000001.1_122		GH65	
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL1	NZ_FNRD01000001.1_123	NZ_FNRD01000001.1	137443	140433	+	475	NZ_FNRD01000001.1_123	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL1	NZ_FNRD01000001.1_124	NZ_FNRD01000001.1	140445	141986	+	12	NZ_FNRD01000001.1_124	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL2	NZ_FNRD01000001.1_315	NZ_FNRD01000001.1	337187	338593	-	195201	NZ_FNRD01000001.1_315	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL2	NZ_FNRD01000001.1_316	NZ_FNRD01000001.1	338604	341693	-	11	NZ_FNRD01000001.1_316	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL3	NZ_FNRD01000001.1_486	NZ_FNRD01000001.1	529855	532989	+	188162	NZ_FNRD01000001.1_486	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL3	NZ_FNRD01000001.1_487	NZ_FNRD01000001.1	533000	534433	+	11	NZ_FNRD01000001.1_487	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL3	NZ_FNRD01000001.1_488	NZ_FNRD01000001.1	534874	535245	-	441	NZ_FNRD01000001.1_488			
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL3	NZ_FNRD01000001.1_489	NZ_FNRD01000001.1	535417	538560	+	172	NZ_FNRD01000001.1_489	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL3	NZ_FNRD01000001.1_490	NZ_FNRD01000001.1	538570	540066	+	10	NZ_FNRD01000001.1_490	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_192	NZ_FNRD01000002.1	232971	236069	+	-307095	NZ_FNRD01000002.1_192	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_193	NZ_FNRD01000002.1	236090	237610	+	21	NZ_FNRD01000002.1_193	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_194	NZ_FNRD01000002.1	237717	237863	+	107	NZ_FNRD01000002.1_194			
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_195	NZ_FNRD01000002.1	237978	239321	+	115	NZ_FNRD01000002.1_195			
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_196	NZ_FNRD01000002.1	239305	239784	+	-16	NZ_FNRD01000002.1_196			
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL4	NZ_FNRD01000002.1_197	NZ_FNRD01000002.1	239793	242102	+	9	NZ_FNRD01000002.1_197		GT51	
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL5	NZ_FNRD01000003.1_6	NZ_FNRD01000003.1	5350	6777	-	-236752	NZ_FNRD01000003.1_6	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL5	NZ_FNRD01000003.1_7	NZ_FNRD01000003.1	6793	9834	-	16	NZ_FNRD01000003.1_7	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL6	NZ_FNRD01000003.1_261	NZ_FNRD01000003.1	308907	311966	+	299073	NZ_FNRD01000003.1_261	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL6	NZ_FNRD01000003.1_262	NZ_FNRD01000003.1	311986	313254	+	20	NZ_FNRD01000003.1_262	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL7	NZ_FNRD01000006.1_129	NZ_FNRD01000006.1	150082	151479	-	-163172	NZ_FNRD01000006.1_129	susD		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL7	NZ_FNRD01000006.1_130	NZ_FNRD01000006.1	151491	154697	-	12	NZ_FNRD01000006.1_130	susC		
GCF_900107635.1_IMG-taxon_2693429912_annotated_assembly	PUL7	NZ_FNRD01000006.1_131	NZ_FNRD01000006.1	154721	155950	-	24	NZ_FNRD01000006.1_131			
