genome	pulid	contigid	start	end	pattern
GCF_002304005.1_ASM230400v1	PUL1	NZ_MRCQ01000001.1	343018	350011	GH8-GH43_29-susD-susC
GCF_002304005.1_ASM230400v1	PUL2	NZ_MRCQ01000001.1	350659	369421	GH97-GH43_10-GH146-GH115-CE6;CE1-unk-GH43_12-susD-susC
GCF_002304005.1_ASM230400v1	PUL3	NZ_MRCQ01000001.1	372568	385129	GH3-unk-unk-unk-GH125-susD-susC
GCF_002304005.1_ASM230400v1	PUL4	NZ_MRCQ01000001.1	405223	410153	susC-susD
GCF_002304005.1_ASM230400v1	PUL5	NZ_MRCQ01000001.1	514131	518976	susC-susD
GCF_002304005.1_ASM230400v1	PUL6	NZ_MRCQ01000002.1	58078	62691	susC-susD
GCF_002304005.1_ASM230400v1	PUL7	NZ_MRCQ01000002.1	71488	75991	susC-susD
GCF_002304005.1_ASM230400v1	PUL8	NZ_MRCQ01000002.1	220888	225964	susD-susC
GCF_002304005.1_ASM230400v1	PUL9	NZ_MRCQ01000002.1	372033	397260	GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-unk-GH5_7-GH97-unk-GH3-unk-CE2
GCF_002304005.1_ASM230400v1	PUL10	NZ_MRCQ01000003.1	140775	145801	susD-susC
GCF_002304005.1_ASM230400v1	PUL11	NZ_MRCQ01000003.1	212437	220230	susC-unk-susD-susC
GCF_002304005.1_ASM230400v1	PUL12	NZ_MRCQ01000003.1	356707	361419	susC-susD
GCF_002304005.1_ASM230400v1	PUL13	NZ_MRCQ01000004.1	53159	73391	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_002304005.1_ASM230400v1	PUL14	NZ_MRCQ01000004.1	257749	262690	susC-susD
GCF_002304005.1_ASM230400v1	PUL15	NZ_MRCQ01000004.1	264666	280660	susC-susD-unk-GH30_1-GH30_1-GH30_3-GH16-unk-GH30_3-GH3
GCF_002304005.1_ASM230400v1	PUL16	NZ_MRCQ01000005.1	64552	69140	susC-susD
GCF_002304005.1_ASM230400v1	PUL17	NZ_MRCQ01000006.1	156942	164581	GH109-unk-susD-susC
GCF_002304005.1_ASM230400v1	PUL18	NZ_MRCQ01000008.1	157696	167283	susC-susD-unk-GH13-GH97
GCF_002304005.1_ASM230400v1	PUL19	NZ_MRCQ01000009.1	36994	60500	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_002304005.1_ASM230400v1	PUL20	NZ_MRCQ01000010.1	163464	175582	GH92-GH92-susD-susC-GH89
GCF_002304005.1_ASM230400v1	PUL21	NZ_MRCQ01000011.1	9176	19006	GH105-GH105-CE10-susD-susC-GH28
GCF_002304005.1_ASM230400v1	PUL22	NZ_MRCQ01000011.1	88417	96605	GH97-GH99-susD-susC
GCF_002304005.1_ASM230400v1	PUL23	NZ_MRCQ01000011.1	143963	148967	susD-susC
GCF_002304005.1_ASM230400v1	PUL24	NZ_MRCQ01000011.1	164143	168870	susD-susC
GCF_002304005.1_ASM230400v1	PUL25	NZ_MRCQ01000012.1	96879	105760	susC-susD-unk-GH20
GCF_002304005.1_ASM230400v1	PUL26	NZ_MRCQ01000013.1	14173	30777	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_002304005.1_ASM230400v1	PUL27	NZ_MRCQ01000013.1	111672	157158	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-unk-CBM67;GH78-GH33-unk-GH138-GH2;CBM57-GH2
GCF_002304005.1_ASM230400v1	PUL28	NZ_MRCQ01000014.1	103220	107627	susC-susD
GCF_002304005.1_ASM230400v1	PUL29	NZ_MRCQ01000015.1	90612	102378	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_002304005.1_ASM230400v1	PUL30	NZ_MRCQ01000016.1	36239	40867	susC-susD
GCF_002304005.1_ASM230400v1	PUL31	NZ_MRCQ01000020.1	17725	22322	susC-susD
GCF_002304005.1_ASM230400v1	PUL32	NZ_MRCQ01000021.1	19481	31921	GH3-unk-unk-unk-unk-susD-susC
GCF_002304005.1_ASM230400v1	PUL33	NZ_MRCQ01000022.1	20492	25501	susC-susD
GCF_002304005.1_ASM230400v1	PUL34	NZ_MRCQ01000025.1	233	13862	susC-unk-unk-unk-unk-GH33-unk-susD-susC
