genome	pulid	contigid	start	end	pattern
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL1	NZ_FNDB01000001.1	287629	292106	susC-susD
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL2	NZ_FNDB01000002.1	18369	22755	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1	145592	164156	GH13_10-unk-susD-susC-unk-unk-unk-unk-GH65-GH13_20-GH13_19
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL4	NZ_FNDB01000004.1	9258	17732	susC-susD-unk-GH92
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL5	NZ_FNDB01000004.1	66371	70847	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1	173557	184586	GH16-GH3-GH16-unk-susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL7	NZ_FNDB01000007.1	78348	82943	susC-susD
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL8	NZ_FNDB01000009.1	84308	89199	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL9	NZ_FNDB01000010.1	43064	47781	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL10	NZ_FNDB01000011.1	44870	48800	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL11	NZ_FNDB01000012.1	12421	22108	GH97-GH13-unk-susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL12	NZ_FNDB01000014.1	10645	22919	susC-susD-GH144-unk-CE1-GH3-GH97
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL13	NZ_FNDB01000020.1	47766	52204	susD-susC
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL14	NZ_FNDB01000022.1	37819	42431	susD-susC
