genome	pulid	contigid	start	end	pattern
GCF_003590565.1_ASM359056v1	PUL1	NZ_CP023642.1	381299	402164	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_003590565.1_ASM359056v1	PUL2	NZ_CP023642.1	584016	588957	susC-susD
GCF_003590565.1_ASM359056v1	PUL3	NZ_CP023642.1	590761	607545	susC-susD-GH30_1-unk-GH30_1-GH30_3-CBM6;GH5_46-GH16-unk-GH30_3-GH3
GCF_003590565.1_ASM359056v1	PUL4	NZ_CP023642.1	1191788	1215580	susC-susD-unk-unk-unk-susC-susD-GH2-GH92-GH92-GH125
GCF_003590565.1_ASM359056v1	PUL5	NZ_CP023642.1	1302461	1306896	susD-susC
GCF_003590565.1_ASM359056v1	PUL6	NZ_CP023642.1	1642645	1647279	susD-susC
GCF_003590565.1_ASM359056v1	PUL7	NZ_CP023642.1	1906605	1918396	susC-susD-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_003590565.1_ASM359056v1	PUL8	NZ_CP023642.1	2104427	2109251	susD-susC
GCF_003590565.1_ASM359056v1	PUL9	NZ_CP023642.1	2132204	2155168	susC-unk-unk-unk-unk-susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31
GCF_003590565.1_ASM359056v1	PUL10	NZ_CP023642.1	2286857	2291485	susC-susD
GCF_003590565.1_ASM359056v1	PUL11	NZ_CP023642.1	2412913	2442545	GH3-unk-unk-susC-susD-unk-GH43_10-GH105-GH28-CE8-CE10-CBM6;PL1_2;CE8
GCF_003590565.1_ASM359056v1	PUL12	NZ_CP023642.1	2454098	2459031	susD-susC
GCF_003590565.1_ASM359056v1	PUL13	NZ_CP023642.1	2599130	2603597	susD-susC
GCF_003590565.1_ASM359056v1	PUL14	NZ_CP023642.1	2675105	2680316	susC-susD
GCF_003590565.1_ASM359056v1	PUL15	NZ_CP023642.1	2958993	2963669	susD-susC
GCF_003590565.1_ASM359056v1	PUL16	NZ_CP023642.1	2976975	2981889	susC-susD
GCF_003590565.1_ASM359056v1	PUL17	NZ_CP023642.1	3098866	3104250	susC-susD
GCF_003590565.1_ASM359056v1	PUL18	NZ_CP023642.1	3133701	3138064	susD-susC
GCF_003590565.1_ASM359056v1	PUL19	NZ_CP023642.1	3163972	3221788	GH95-GH51-GH28-GH28-unk-unk-unk-GH2-unk-unk-unk-unk-GH92-unk-GH92-susD-susC-unk-GH89-unk-unk-unk-unk-GH97-unk-unk-unk-unk-GH95-GH2;CBM32-susD-susC
GCF_003590565.1_ASM359056v1	PUL20	NZ_CP023642.1	3252263	3331488	GH33-susD-susC-GH3-GH92-GH29-GH35-GH20-unk-unk-CBM9-GH130-unk-unk-GH92-unk-unk-unk-GH29-unk-unk-unk-GH2-CBM57;GH2-GH138-unk-GH33-CBM67;GH78-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_003590565.1_ASM359056v1	PUL21	NZ_CP023642.1	3393344	3412238	susD-susC-unk-unk-unk-unk-GH18;CBM6-GH64;CBM6;CBM13-CBM32;GH16
GCF_003590565.1_ASM359056v1	PUL22	NZ_CP023642.1	3422793	3439533	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_003590565.1_ASM359056v1	PUL23	NZ_CP023642.1	3448869	3462838	GH43_19;GH43_34-GH27-GH2-GH30_4-GH30_4-susD-susC
GCF_003590565.1_ASM359056v1	PUL24	NZ_CP023642.1	3486886	3503778	CE12-GH28-PL10_1;CE8-unk-GH43_10-GH105-unk-CE10-susD-susC-GH28
GCF_003590565.1_ASM359056v1	PUL25	NZ_CP023642.1	3576837	3584942	GH97-GH99-susD-susC
GCF_003590565.1_ASM359056v1	PUL26	NZ_CP023642.1	3616235	3625540	CE1-CE1-GH8-GH43_29-susD-susC
GCF_003590565.1_ASM359056v1	PUL27	NZ_CP023642.1	3626215	3647254	GH97-CBM6;GH43_29-GH43_10-GH146-GH115-CE1;CE6-unk-GH43_12-susD-susC
GCF_003590565.1_ASM359056v1	PUL28	NZ_CP023642.1	3742911	3757017	GH18-unk-GH20-unk-susD-susC
GCF_003590565.1_ASM359056v1	PUL29	NZ_CP023642.1	3880452	3885072	susC-susD
GCF_003590565.1_ASM359056v1	PUL30	NZ_CP023642.1	3911024	3915693	susC-susD
GCF_003590565.1_ASM359056v1	PUL31	NZ_CP023642.1	4033350	4038409	susD-susC
GCF_003590565.1_ASM359056v1	PUL32	NZ_CP023642.1	4065481	4092697	susC-unk-GH20-unk-unk-CE1-unk-unk-susC-susD-unk-unk-unk-GH3
GCF_003590565.1_ASM359056v1	PUL33	NZ_CP023642.1	4126177	4131008	susD-susC
GCF_003590565.1_ASM359056v1	PUL34	NZ_CP023642.1	4255775	4279061	GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-GH5_7-unk-unk-GH3-unk-CE2
GCF_003590565.1_ASM359056v1	PUL35	NZ_CP023642.1	4526115	4541867	susC-unk-unk-unk-GH2-GH50-unk-GH10-susD-susC
GCF_003590565.1_ASM359056v1	PUL36	NZ_CP023642.1	4562187	4567250	susD-susC
GCF_003590565.1_ASM359056v1	PUL37	NZ_CP023642.1	4633193	4646715	susC-unk-unk-susD-susC-unk-unk-susC
GCF_003590565.1_ASM359056v1	PUL38	NZ_CP023642.1	4779273	4783997	susC-susD
GCF_003590565.1_ASM359056v1	PUL39	NZ_CP023642.1	5106390	5123685	GH3-GH39-GH97-GH31-GH2-unk-susD-susC
