genome	pulid	contigid	start	end	pattern
GCF_000735535.1_ASM73553v1	PUL1	NZ_JNCP01000004.1	40866	48574	susC-susD-unk-susC
GCF_000735535.1_ASM73553v1	PUL2	NZ_JNCP01000005.1	1228	6497	susD-susC
GCF_000735535.1_ASM73553v1	PUL3	NZ_JNCP01000005.1	7272	16400	GH20-unk-susD-susC
GCF_000735535.1_ASM73553v1	PUL4	NZ_JNCP01000008.1	13484	18624	susC-susD
GCF_000735535.1_ASM73553v1	PUL5	NZ_JNCP01000016.1	45921	56580	GH105-unk-unk-unk-susD-susC
GCF_000735535.1_ASM73553v1	PUL6	NZ_JNCP01000016.1	76247	84157	susC-susD-susC
GCF_000735535.1_ASM73553v1	PUL7	NZ_JNCP01000020.1	28125	35858	CE8-unk-susD-susC
GCF_000735535.1_ASM73553v1	PUL8	NZ_JNCP01000021.1	21596	35425	susC-susD-unk-GH144-GH3-CBM32;GH43_28-GH97
GCF_000735535.1_ASM73553v1	PUL9	NZ_JNCP01000022.1	10739	39854	GH92-unk-GH154-PL30-GH3-GH120-GH117-GH95-unk-unk-GH35-unk-PL29-GH88-susD-susC
GCF_000735535.1_ASM73553v1	PUL10	NZ_JNCP01000030.1	291	4997	susC-susD
GCF_000735535.1_ASM73553v1	PUL11	NZ_JNCP01000035.1	2849	49944	PL11_1-unk-unk-CE12-GH2-CE12-GH2-unk-GH115-GH28-GH43_24-GH43_37;CBM61-unk-GH105-unk-unk-GH2-unk-GH159-susD-susC-susD-susC
GCF_000735535.1_ASM73553v1	PUL12	NZ_JNCP01000042.1	12462	25552	susC-susD-unk-unk-susC-susD
GCF_000735535.1_ASM73553v1	PUL13	NZ_JNCP01000043.1	414	5409	susC-susD
GCF_000735535.1_ASM73553v1	PUL14	NZ_JNCP01000049.1	578	7677	susC-susD-unk-GH29
GCF_000735535.1_ASM73553v1	PUL15	NZ_JNCP01000050.1	638	43824	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-unk-GH33-unk-GH138-GH2;CBM57-unk-GH2
GCF_000735535.1_ASM73553v1	PUL16	NZ_JNCP01000052.1	50745	55380	susD-susC
GCF_000735535.1_ASM73553v1	PUL17	NZ_JNCP01000052.1	57272	61986	susD-susC
GCF_000735535.1_ASM73553v1	PUL18	NZ_JNCP01000065.1	11487	16907	susC-susD
GCF_000735535.1_ASM73553v1	PUL19	NZ_JNCP01000068.1	21404	33757	GH92-GH92-susD-susC-GH89
GCF_000735535.1_ASM73553v1	PUL20	NZ_JNCP01000068.1	54164	58824	susD-susC
GCF_000735535.1_ASM73553v1	PUL21	NZ_JNCP01000074.1	2491	14256	susD-susC-unk-susD-susC
GCF_000735535.1_ASM73553v1	PUL22	NZ_JNCP01000097.1	12633	28856	susC-susD-GH88-GH120-GH29-GH29-GH92-GH35
GCF_000735535.1_ASM73553v1	PUL23	NZ_JNCP01000103.1	34341	43052	susC-susD-unk-GH13_10
GCF_000735535.1_ASM73553v1	PUL24	NZ_JNCP01000148.1	11739	16367	susC-susD
GCF_000735535.1_ASM73553v1	PUL25	NZ_JNCP01000158.1	398	5295	susD-susC
