genome	pulid	contigid	start	end	pattern
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL1	NZ_FRBX01000001.1	1898	37268	GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-unk-GH33
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL2	NZ_FRBX01000001.1	97123	124112	GH16-GH10-unk-susD-susC-unk-GH3-unk-unk-unk-unk-susC-susC-susD
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL3	NZ_FRBX01000001.1	134776	175486	GH146-unk-unk-GH42-CBM32;GH43_34-unk-GH36-unk-unk-unk-unk-susC-susD-GH30_4-GH30_4-GH2-GH27-GH43_34;GH43_19
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL4	NZ_FRBX01000001.1	541513	550230	susC-susD-unk-GH16-GH16
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL5	NZ_FRBX01000001.1	757084	768959	susC-susD-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL6	NZ_FRBX01000001.1	975351	980408	susC-susD
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL7	NZ_FRBX01000001.1	1233867	1238501	susC-susD
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL8	NZ_FRBX01000001.1	1276627	1282572	susC-susD-GH8
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL9	NZ_FRBX01000001.1	1414775	1419991	susC-susD
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL10	NZ_FRBX01000002.1	325387	339005	susC-susD-GH43_5-GH51-GH43_4-GH43_29-GH43_5-GH51
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL11	NZ_FRBX01000002.1	432716	445646	GH13;CBM26-GH97-GH13-unk-susD-susC
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL12	NZ_FRBX01000002.1	656969	678155	GH13_19-GH13_20-CE1-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL13	NZ_FRBX01000002.1	880822	896137	susC-susD-GH30_1-GH30_1-GH3-GH5_46;CBM6-unk-GH3
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL14	NZ_FRBX01000003.1	79688	100121	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL15	NZ_FRBX01000003.1	250115	254735	susC-susD
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL16	NZ_FRBX01000003.1	417985	443330	susC-susD-unk-unk-unk-unk-GH125-GH92-GH92-GH2-susD-susC
GCF_900142715.1_IMG-taxon_2698536748_annotated_assembly	PUL17	NZ_FRBX01000003.1	452367	457036	susC-susD
