genome	pulid	contigid	start	end	pattern
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL1	NZ_FNEZ01000001.1	30093	34991	susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL2	NZ_FNEZ01000001.1	589244	593664	susC-susD
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL3	NZ_FNEZ01000002.1	168711	173385	susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1	732682	745539	susC-susD-GH144-CE1-GH3-GH97-GH43_28;CBM32
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL5	NZ_FNEZ01000002.1	835963	858937	CE2-unk-GH3-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL6	NZ_FNEZ01000003.1	133801	138203	susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL7	NZ_FNEZ01000003.1	251208	262455	susD-susC-unk-PL17_2;PL17-unk-unk-CE10-AA12
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL8	NZ_FNEZ01000003.1	331136	342045	GH16-GH3-GH16-unk-susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL9	NZ_FNEZ01000003.1	378299	386163	GH97-GH99-susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL10	NZ_FNEZ01000004.1	134265	144793	susC-susD-GH130-unk-unk-GH13_23
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL11	NZ_FNEZ01000004.1	157147	166771	GH97-GH13-unk-susD-susC
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL12	NZ_FNEZ01000005.1	182983	204376	GH13_19-GH31-GH13-unk-GH65-unk-unk-unk-susC-susD-unk-GH13_10
