genome	pulid	contigid	start	end	pattern
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL1	NZ_FQWH01000001.1	381576	396448	GH3-GH30_3-unk-unk-GH3-GH30_1-GH30_1-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL2	NZ_FQWH01000001.1	589648	610534	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL3	NZ_FQWH01000001.1	812941	825930	susC-susD-unk-GH13-GH97-GH13;CBM26
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL4	NZ_FQWH01000002.1	27718	47977	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL5	NZ_FQWH01000002.1	176428	181042	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL6	NZ_FQWH01000002.1	212510	217175	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL7	NZ_FQWH01000002.1	394141	409837	susC-susD-unk-unk-unk-GH3-unk-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL8	NZ_FQWH01000002.1	551405	579039	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-GH97-unk-unk-unk-GH3-unk-CE2
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL9	NZ_FQWH01000003.1	153778	158852	susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL10	NZ_FQWH01000003.1	384718	389451	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL11	NZ_FQWH01000004.1	50814	62577	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL12	NZ_FQWH01000004.1	263118	267958	susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL13	NZ_FQWH01000004.1	361147	366088	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL14	NZ_FQWH01000005.1	193158	201853	susC-susD-unk-GH16-GH16
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL15	NZ_FQWH01000006.1	215666	220085	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL16	NZ_FQWH01000007.1	426	17470	CE12-GH28-PL10_1;CE8-GH43_10-GH105-GH105-GH105-CE10-susD-susC-GH28
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL17	NZ_FQWH01000007.1	100848	108912	GH97-GH99-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL18	NZ_FQWH01000007.1	146970	151385	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL19	NZ_FQWH01000007.1	193401	224044	GH42-GH2-GH44-GH29-GH74;CBM13-GH5_4-GH43_16-GH127-CBM51;GH27-GH43_16-GH43_16-GH5_4-unk-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL20	NZ_FQWH01000009.1	30436	55641	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH43_9-GH95
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL21	NZ_FQWH01000009.1	180811	185530	susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL22	NZ_FQWH01000010.1	94887	100090	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL23	NZ_FQWH01000012.1	46043	68128	susD-susC-unk-unk-unk-unk-CBM13;CBM6-CBM6;GH18-CBM13;CBM6;GH64-GH16;CBM32
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL24	NZ_FQWH01000012.1	83214	99912	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL25	NZ_FQWH01000012.1	118001	148891	susC-PL11_1-unk-unk-GH2-CE12-unk-GH28-unk-unk-GH117-unk-unk-susD-susC-GH106-GH105
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL26	NZ_FQWH01000013.1	72514	77176	susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL27	NZ_FQWH01000014.1	36547	41160	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL28	NZ_FQWH01000014.1	50667	56003	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL29	NZ_FQWH01000015.1	10739	15197	susC-susD
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL30	NZ_FQWH01000017.1	11615	42670	susC-unk-unk-unk-GH3-unk-susC-susD-unk-GH10-GH16-GH8-unk-unk-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL31	NZ_FQWH01000017.1	47438	68471	GH97-GH3-GH43_10-GH146-GH115-CE6;CE1-unk-GH43_12-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL32	NZ_FQWH01000021.1	23494	36861	GH125-GH92-GH92-unk-GH2-susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL33	NZ_FQWH01000024.1	9834	14771	susD-susC
GCF_900129605.1_IMG-taxon_2695420961_annotated_assembly	PUL34	NZ_FQWH01000026.1	1199	8998	GH66-unk-susD-susC
