genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL1	NZ_FXTA01000001.1_180	NZ_FXTA01000001.1	191199	192686	-	0	NZ_FXTA01000001.1_180	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL1	NZ_FXTA01000001.1_181	NZ_FXTA01000001.1	192698	196405	-	12	NZ_FXTA01000001.1_181	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_306	NZ_FXTA01000001.1	348786	351062	-	152381	NZ_FXTA01000001.1_306		GH92	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_307	NZ_FXTA01000001.1	351129	353435	-	67	NZ_FXTA01000001.1_307		GH92	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_308	NZ_FXTA01000001.1	353560	355170	-	125	NZ_FXTA01000001.1_308	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_309	NZ_FXTA01000001.1	355190	358198	-	20	NZ_FXTA01000001.1_309	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_310	NZ_FXTA01000001.1	358264	358365	+	66	NZ_FXTA01000001.1_310			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1_311	NZ_FXTA01000001.1	358441	360624	-	76	NZ_FXTA01000001.1_311		GH89	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1_417	NZ_FXTA01000001.1	484683	486311	-	124059	NZ_FXTA01000001.1_417		GH35	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1_418	NZ_FXTA01000001.1	486401	488602	-	90	NZ_FXTA01000001.1_418		GH10	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1_419	NZ_FXTA01000001.1	488615	489979	-	13	NZ_FXTA01000001.1_419			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1_420	NZ_FXTA01000001.1	490016	491647	-	37	NZ_FXTA01000001.1_420	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1_421	NZ_FXTA01000001.1	491661	494828	-	14	NZ_FXTA01000001.1_421	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_444	NZ_FXTA01000001.1	520423	522834	-	25595	NZ_FXTA01000001.1_444	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_445	NZ_FXTA01000001.1	523013	523990	-	179	NZ_FXTA01000001.1_445		GH43_31	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_446	NZ_FXTA01000001.1	524063	525241	-	73	NZ_FXTA01000001.1_446			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_447	NZ_FXTA01000001.1	525263	526285	-	22	NZ_FXTA01000001.1_447		GH43_26	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_448	NZ_FXTA01000001.1	526384	528192	-	99	NZ_FXTA01000001.1_448		GH2	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_449	NZ_FXTA01000001.1	528412	529449	-	220	NZ_FXTA01000001.1_449		GH43_18	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_450	NZ_FXTA01000001.1	529594	530769	-	145	NZ_FXTA01000001.1_450		GH5_13	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_451	NZ_FXTA01000001.1	530855	532378	-	86	NZ_FXTA01000001.1_451	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1_452	NZ_FXTA01000001.1	532397	535402	-	19	NZ_FXTA01000001.1_452	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL5	NZ_FXTA01000001.1_465	NZ_FXTA01000001.1	553064	556420	+	17662	NZ_FXTA01000001.1_465	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL5	NZ_FXTA01000001.1_466	NZ_FXTA01000001.1	556425	557906	+	5	NZ_FXTA01000001.1_466	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_637	NZ_FXTA01000001.1	745302	747227	-	187396	NZ_FXTA01000001.1_637		GH43_28;CBM32	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_638	NZ_FXTA01000001.1	747259	748044	-	32	NZ_FXTA01000001.1_638			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_639	NZ_FXTA01000001.1	748126	750426	-	82	NZ_FXTA01000001.1_639		GH3	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_640	NZ_FXTA01000001.1	750437	751150	-	11	NZ_FXTA01000001.1_640		CE1	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_641	NZ_FXTA01000001.1	751160	752545	-	10	NZ_FXTA01000001.1_641		GH144	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_642	NZ_FXTA01000001.1	752614	753513	-	69	NZ_FXTA01000001.1_642			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_643	NZ_FXTA01000001.1	753533	754987	-	20	NZ_FXTA01000001.1_643	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_644	NZ_FXTA01000001.1	754992	758030	-	5	NZ_FXTA01000001.1_644	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_645	NZ_FXTA01000001.1	758275	761019	-	245	NZ_FXTA01000001.1_645			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_646	NZ_FXTA01000001.1	761122	762306	-	103	NZ_FXTA01000001.1_646			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_647	NZ_FXTA01000001.1	762452	764545	-	146	NZ_FXTA01000001.1_647			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_648	NZ_FXTA01000001.1	764599	765672	-	54	NZ_FXTA01000001.1_648			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1_649	NZ_FXTA01000001.1	765832	766482	+	160	NZ_FXTA01000001.1_649	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1_902	NZ_FXTA01000001.1	1008952	1009710	-	242470	NZ_FXTA01000001.1_902		GH16	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1_903	NZ_FXTA01000001.1	1009793	1011463	-	83	NZ_FXTA01000001.1_903		GH16	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1_904	NZ_FXTA01000001.1	1011475	1013088	-	12	NZ_FXTA01000001.1_904			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1_905	NZ_FXTA01000001.1	1013101	1014600	-	13	NZ_FXTA01000001.1_905	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1_906	NZ_FXTA01000001.1	1014612	1017677	-	12	NZ_FXTA01000001.1_906	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL8	NZ_FXTA01000001.1_963	NZ_FXTA01000001.1	1082285	1085371	+	64608	NZ_FXTA01000001.1_963	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL8	NZ_FXTA01000001.1_964	NZ_FXTA01000001.1	1085410	1086921	+	39	NZ_FXTA01000001.1_964	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_137	NZ_FXTA01000002.1	158803	161847	+	-928118	NZ_FXTA01000002.1_137	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_138	NZ_FXTA01000002.1	161877	163439	+	30	NZ_FXTA01000002.1_138	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_139	NZ_FXTA01000002.1	163572	164582	+	133	NZ_FXTA01000002.1_139		GH43_5	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_140	NZ_FXTA01000002.1	164643	166190	+	61	NZ_FXTA01000002.1_140		GH51	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_141	NZ_FXTA01000002.1	166203	167828	+	13	NZ_FXTA01000002.1_141		GH43_4	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_142	NZ_FXTA01000002.1	167980	168924	+	152	NZ_FXTA01000002.1_142		GH43_29	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_143	NZ_FXTA01000002.1	168999	169979	+	75	NZ_FXTA01000002.1_143		GH43_5	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_144	NZ_FXTA01000002.1	169994	171979	+	15	NZ_FXTA01000002.1_144		GH127	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1_145	NZ_FXTA01000002.1	172164	174149	+	185	NZ_FXTA01000002.1_145		GH51	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1_234	NZ_FXTA01000002.1	272283	274463	-	98134	NZ_FXTA01000002.1_234		GH97	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1_235	NZ_FXTA01000002.1	274512	275894	-	49	NZ_FXTA01000002.1_235		GH13	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1_236	NZ_FXTA01000002.1	276000	277079	-	106	NZ_FXTA01000002.1_236			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1_237	NZ_FXTA01000002.1	277094	278602	-	15	NZ_FXTA01000002.1_237	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1_238	NZ_FXTA01000002.1	278611	281883	-	9	NZ_FXTA01000002.1_238	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_428	NZ_FXTA01000002.1	488767	490428	-	206884	NZ_FXTA01000002.1_428		GH13_19	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_429	NZ_FXTA01000002.1	490556	492418	-	128	NZ_FXTA01000002.1_429		GH13_20	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_430	NZ_FXTA01000002.1	492586	494700	-	168	NZ_FXTA01000002.1_430		GH97	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_431	NZ_FXTA01000002.1	494721	497024	-	21	NZ_FXTA01000002.1_431		GH65	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_432	NZ_FXTA01000002.1	497167	497823	-	143	NZ_FXTA01000002.1_432			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_433	NZ_FXTA01000002.1	497816	499336	-	-7	NZ_FXTA01000002.1_433			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_434	NZ_FXTA01000002.1	499512	500543	-	176	NZ_FXTA01000002.1_434			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_435	NZ_FXTA01000002.1	500779	503715	+	236	NZ_FXTA01000002.1_435	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_436	NZ_FXTA01000002.1	503756	505330	+	41	NZ_FXTA01000002.1_436	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_437	NZ_FXTA01000002.1	505352	506425	+	22	NZ_FXTA01000002.1_437			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1_438	NZ_FXTA01000002.1	506486	509359	+	61	NZ_FXTA01000002.1_438		GH13_10	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_598	NZ_FXTA01000002.1	708460	711573	+	199101	NZ_FXTA01000002.1_598	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_599	NZ_FXTA01000002.1	711588	713096	+	15	NZ_FXTA01000002.1_599	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_600	NZ_FXTA01000002.1	713160	713999	+	64	NZ_FXTA01000002.1_600			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_601	NZ_FXTA01000002.1	714141	715592	+	142	NZ_FXTA01000002.1_601		GH30_1	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_602	NZ_FXTA01000002.1	715683	717152	+	91	NZ_FXTA01000002.1_602		GH30_1	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_603	NZ_FXTA01000002.1	717180	718655	+	28	NZ_FXTA01000002.1_603		GH30_3	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_604	NZ_FXTA01000002.1	718683	720425	+	28	NZ_FXTA01000002.1_604		CBM6;GH5_46	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_605	NZ_FXTA01000002.1	720456	721529	+	31	NZ_FXTA01000002.1_605		GH16	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_606	NZ_FXTA01000002.1	721591	722430	+	62	NZ_FXTA01000002.1_606			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_607	NZ_FXTA01000002.1	722432	723856	+	2	NZ_FXTA01000002.1_607		GH30_3	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1_608	NZ_FXTA01000002.1	723871	726099	+	15	NZ_FXTA01000002.1_608		GH3	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL13	NZ_FXTA01000002.1_1000	NZ_FXTA01000002.1	1160835	1163939	+	434736	NZ_FXTA01000002.1_1000	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL13	NZ_FXTA01000002.1_1001	NZ_FXTA01000002.1	1163950	1165497	+	11	NZ_FXTA01000002.1_1001	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL14	NZ_FXTA01000003.1_9	NZ_FXTA01000003.1	9385	10920	-	-1156112	NZ_FXTA01000003.1_9	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL14	NZ_FXTA01000003.1_10	NZ_FXTA01000003.1	10940	14314	-	20	NZ_FXTA01000003.1_10	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL15	NZ_FXTA01000003.1_35	NZ_FXTA01000003.1	41316	43319	-	27002	NZ_FXTA01000003.1_35	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL15	NZ_FXTA01000003.1_36	NZ_FXTA01000003.1	43333	46725	-	14	NZ_FXTA01000003.1_36	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_92	NZ_FXTA01000003.1	119114	123850	-	72389	NZ_FXTA01000003.1_92		GH18	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_93	NZ_FXTA01000003.1	124319	126385	-	469	NZ_FXTA01000003.1_93		GH20	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_94	NZ_FXTA01000003.1	126544	128484	-	159	NZ_FXTA01000003.1_94			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_95	NZ_FXTA01000003.1	128604	130184	-	120	NZ_FXTA01000003.1_95	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_96	NZ_FXTA01000003.1	130196	133225	-	12	NZ_FXTA01000003.1_96	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_97	NZ_FXTA01000003.1	133585	134610	-	360	NZ_FXTA01000003.1_97		GH18	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_98	NZ_FXTA01000003.1	134702	136216	-	92	NZ_FXTA01000003.1_98	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1_99	NZ_FXTA01000003.1	136228	139416	-	12	NZ_FXTA01000003.1_99	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL17	NZ_FXTA01000003.1_184	NZ_FXTA01000003.1	232367	235498	+	92951	NZ_FXTA01000003.1_184	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL17	NZ_FXTA01000003.1_185	NZ_FXTA01000003.1	235515	236987	+	17	NZ_FXTA01000003.1_185	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL18	NZ_FXTA01000003.1_198	NZ_FXTA01000003.1	253446	256430	+	16459	NZ_FXTA01000003.1_198	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL18	NZ_FXTA01000003.1_199	NZ_FXTA01000003.1	256441	257835	+	11	NZ_FXTA01000003.1_199	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL19	NZ_FXTA01000003.1_321	NZ_FXTA01000003.1	389177	391276	-	131342	NZ_FXTA01000003.1_321		GH42	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL19	NZ_FXTA01000003.1_322	NZ_FXTA01000003.1	391583	392455	+	307	NZ_FXTA01000003.1_322			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL19	NZ_FXTA01000003.1_323	NZ_FXTA01000003.1	392541	393965	-	86	NZ_FXTA01000003.1_323	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL19	NZ_FXTA01000003.1_324	NZ_FXTA01000003.1	393978	397166	-	13	NZ_FXTA01000003.1_324	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_340	NZ_FXTA01000003.1	413062	414924	-	15896	NZ_FXTA01000003.1_340	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_341	NZ_FXTA01000003.1	415063	416205	-	139	NZ_FXTA01000003.1_341			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_342	NZ_FXTA01000003.1	416402	417709	-	197	NZ_FXTA01000003.1_342			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_343	NZ_FXTA01000003.1	417714	420215	-	5	NZ_FXTA01000003.1_343		GH20	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_344	NZ_FXTA01000003.1	420229	421710	-	14	NZ_FXTA01000003.1_344			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_345	NZ_FXTA01000003.1	421853	422680	-	143	NZ_FXTA01000003.1_345		CE1	
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_346	NZ_FXTA01000003.1	422737	425751	-	57	NZ_FXTA01000003.1_346			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_347	NZ_FXTA01000003.1	425765	427693	-	14	NZ_FXTA01000003.1_347			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_348	NZ_FXTA01000003.1	427833	428582	-	140	NZ_FXTA01000003.1_348			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_349	NZ_FXTA01000003.1	428831	432097	+	249	NZ_FXTA01000003.1_349	susC		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_350	NZ_FXTA01000003.1	432122	433855	+	25	NZ_FXTA01000003.1_350	susD		
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_351	NZ_FXTA01000003.1	434126	435319	+	271	NZ_FXTA01000003.1_351			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_352	NZ_FXTA01000003.1	435444	436256	+	125	NZ_FXTA01000003.1_352			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_353	NZ_FXTA01000003.1	436325	437833	+	69	NZ_FXTA01000003.1_353			
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1_354	NZ_FXTA01000003.1	437904	440900	+	71	NZ_FXTA01000003.1_354		GH3	
