genome	pulid	contigid	start	end	pattern
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL1	NZ_FQWF01000001.1	138993	143518	susD-susC
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL2	NZ_FQWF01000001.1	234158	252798	GH13_19-GH13-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL3	NZ_FQWF01000003.1	101200	111143	susC-susD-unk-GH144-CE1-GH3
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL4	NZ_FQWF01000004.1	71864	82862	susC-susD-unk-GH16-GH3-GH16
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL5	NZ_FQWF01000006.1	78702	83217	susD-susC
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL6	NZ_FQWF01000006.1	165629	170278	susC-susD
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL7	NZ_FQWF01000010.1	24875	69235	GH130-unk-unk-unk-unk-CE1-unk-GH20-unk-unk-susC-susD-unk-unk-susD-susC-unk-unk-unk-GH3-unk-unk-unk-unk-GH3
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL8	NZ_FQWF01000010.1	91440	95894	susD-susC
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL9	NZ_FQWF01000010.1	159761	168235	GH92-unk-susD-susC
GCF_900129585.1_IMG-taxon_2695420959_annotated_assembly	PUL10	NZ_FQWF01000018.1	34245	38626	susD-susC
