genome	pulid	contigid	start	end	pattern
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1	86452	104099	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL2	NZ_FMVC01000001.1	105878	110819	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1	302270	322896	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1	948120	965393	susC-susD-unk-GH2-GH31-GH97-GH39-GH3
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1	25741	37533	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL6	NZ_FMVC01000002.1	124031	129024	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL7	NZ_FMVC01000002.1	384798	389432	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1	688439	711992	GH125-GH92-GH92-GH2-susD-susC-unk-unk-unk-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL9	NZ_FMVC01000003.1	177997	183208	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL10	NZ_FMVC01000003.1	252278	257215	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL11	NZ_FMVC01000003.1	396235	400863	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1	535635	558522	GH43_31-unk-GH43_26-GH2-GH43_18-GH5_13-susD-susC-unk-unk-unk-unk-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL13	NZ_FMVC01000003.1	581570	586394	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL14	NZ_FMVC01000004.1	18202	32305	GH18-GH20-unk-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL15	NZ_FMVC01000004.1	124029	128649	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL16	NZ_FMVC01000004.1	154676	159345	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL17	NZ_FMVC01000004.1	275526	280585	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL18	NZ_FMVC01000004.1	307652	335056	susC-unk-GH20-unk-unk-CE1-unk-unk-susC-susD-unk-unk-unk-GH3
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL19	NZ_FMVC01000004.1	368352	373183	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL20	NZ_FMVC01000004.1	494985	518281	GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-GH5_7-unk-unk-GH3-unk-CE2
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL21	NZ_FMVC01000005.1	15813	20229	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL22	NZ_FMVC01000005.1	148845	184295	susC-susD-CBM32;GH2-GH95-unk-unk-unk-unk-GH97-unk-unk-unk-unk-GH89-unk-susC-susD-GH92-GH92
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL23	NZ_FMVC01000005.1	232182	236545	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL24	NZ_FMVC01000005.1	266012	271396	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL25	NZ_FMVC01000005.1	392983	397898	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL26	NZ_FMVC01000005.1	411243	415919	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL27	NZ_FMVC01000006.1	44360	49084	susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL28	NZ_FMVC01000006.1	183030	196539	susC-unk-susC-susD-unk-unk-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL29	NZ_FMVC01000006.1	261763	266826	susC-susD
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL30	NZ_FMVC01000006.1	286317	302036	susC-susD-GH10-unk-GH50-unk-GH2-unk-unk-unk-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL31	NZ_FMVC01000007.1	55806	94133	CE10-GH97-GH2-GH2-GH29-CBM13;GH74-GH5_4-unk-susD-susC-unk-unk-GH3-unk-susC-susD-unk-GH10-GH16
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL32	NZ_FMVC01000007.1	125436	202919	GH33-susD-susC-GH3-GH92-GH29-GH35-GH20-unk-unk-CBM9-GH130-unk-GH92-unk-unk-unk-GH29-unk-unk-GH2-CBM57;GH2-GH138-unk-GH33-GH78;CBM67-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL33	NZ_FMVC01000007.1	264824	283981	susD-susC-unk-unk-unk-unk-GH18;CBM6-CBM13;CBM6;GH64-GH16;CBM32
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL34	NZ_FMVC01000007.1	294584	311228	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL35	NZ_FMVC01000007.1	320059	333979	GH43_19;GH43_34-GH27-GH2-GH30_4-GH30_4-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL36	NZ_FMVC01000007.1	362661	376456	PL10_1;CE8-unk-GH43_10-GH105-unk-CE10-susD-susC-GH28
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL37	NZ_FMVC01000010.1	39815	47922	GH97-GH99-susD-susC
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL38	NZ_FMVC01000010.1	79598	110614	CE1-CE1-GH8-GH43_29-susD-susC-unk-GH97-GH43_29;CBM6-GH43_10-GH146-GH115-CE1;CE6-unk-GH43_12-susD-susC
