genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_000737695.1_ASM73769v1	PUL1	NZ_JPRM01000001.1_153	NZ_JPRM01000001.1	166152	169307	+	0	NZ_JPRM01000001.1_153	susC		
GCF_000737695.1_ASM73769v1	PUL1	NZ_JPRM01000001.1_154	NZ_JPRM01000001.1	169319	170851	+	12	NZ_JPRM01000001.1_154	susD		
GCF_000737695.1_ASM73769v1	PUL2	NZ_JPRM01000003.1_58	NZ_JPRM01000003.1	61331	64468	+	-109520	NZ_JPRM01000003.1_58	susC		
GCF_000737695.1_ASM73769v1	PUL2	NZ_JPRM01000003.1_59	NZ_JPRM01000003.1	64491	65990	+	23	NZ_JPRM01000003.1_59	susD		
GCF_000737695.1_ASM73769v1	PUL2	NZ_JPRM01000003.1_60	NZ_JPRM01000003.1	66141	68147	+	151	NZ_JPRM01000003.1_60		GH63	
GCF_000737695.1_ASM73769v1	PUL2	NZ_JPRM01000003.1_61	NZ_JPRM01000003.1	68190	70325	+	43	NZ_JPRM01000003.1_61		GH42	
GCF_000737695.1_ASM73769v1	PUL3	NZ_JPRM01000005.1_23	NZ_JPRM01000005.1	26647	28158	-	-43678	NZ_JPRM01000005.1_23	susD		
GCF_000737695.1_ASM73769v1	PUL3	NZ_JPRM01000005.1_24	NZ_JPRM01000005.1	28162	31449	-	4	NZ_JPRM01000005.1_24	susC		
GCF_000737695.1_ASM73769v1	PUL4	NZ_JPRM01000005.1_25	NZ_JPRM01000005.1	31953	33428	-	504	NZ_JPRM01000005.1_25	susD		
GCF_000737695.1_ASM73769v1	PUL4	NZ_JPRM01000005.1_26	NZ_JPRM01000005.1	33433	36600	-	5	NZ_JPRM01000005.1_26	susC		
GCF_000737695.1_ASM73769v1	PUL5	NZ_JPRM01000006.1_172	NZ_JPRM01000006.1	169667	172906	+	133067	NZ_JPRM01000006.1_172	susC		
GCF_000737695.1_ASM73769v1	PUL5	NZ_JPRM01000006.1_173	NZ_JPRM01000006.1	172918	174366	+	12	NZ_JPRM01000006.1_173	susD		
