genome	pulid	contigid	start	end	pattern
GCF_014596575.1_ASM1459657v1	PUL1	NZ_NASZ01000001.1	243770	255428	GH31-unk-susD-susC
GCF_014596575.1_ASM1459657v1	PUL2	NZ_NASZ01000001.1	379207	390591	susC-susD-unk-GH13_10-unk-GH13
GCF_014596575.1_ASM1459657v1	PUL3	NZ_NASZ01000002.1	36527	69781	susD-susC-PL22_2;PL22-GH106-GH28-GH105-PL9_1-GH43_18;CE10-PL4-unk-susD-susC-CE12-GH2-CE12-CE8
GCF_014596575.1_ASM1459657v1	PUL4	NZ_NASZ01000002.1	105757	110680	susC-susD
GCF_014596575.1_ASM1459657v1	PUL5	NZ_NASZ01000002.1	209386	232126	susC-susD-GH92-unk-unk-GH28-GH92-GH43_34-GH89-unk-unk-GH115
GCF_014596575.1_ASM1459657v1	PUL6	NZ_NASZ01000002.1	249613	276542	GH28-GH105-CE8-CE12-GH28-unk-CE8;PL1;CBM77-unk-unk-susC-susD-unk-PL9_1-CE10
GCF_014596575.1_ASM1459657v1	PUL7	NZ_NASZ01000003.1	59582	67165	GH146-susD-susC
GCF_014596575.1_ASM1459657v1	PUL8	NZ_NASZ01000003.1	88549	101729	susD-susC-unk-unk-susD-susC
GCF_014596575.1_ASM1459657v1	PUL9	NZ_NASZ01000004.1	32497	86207	GH3-GH67-GH115-GH10-unk-GH43_1-GH5_21-GH10-unk-susD-susC-susD-susC-unk-GH43_12-CBM6;GH43_29-GH97-GH43_29;CBM6-CE1-CE1-CE1-GH8-GH43_10-GH43_29-GH31-GH97-CE6-GH95-susD-susC
GCF_014596575.1_ASM1459657v1	PUL10	NZ_NASZ01000005.1	136875	161244	susC-susD-unk-unk-GH78-unk-unk-GH43_29-GH3-GH105-PL24
GCF_014596575.1_ASM1459657v1	PUL11	NZ_NASZ01000006.1	47716	55662	susC-susD-unk-GH30_4
GCF_014596575.1_ASM1459657v1	PUL12	NZ_NASZ01000006.1	84976	89377	susD-susC
GCF_014596575.1_ASM1459657v1	PUL13	NZ_NASZ01000007.1	65571	78099	GH32-unk-unk-unk-susD-susC-GH32
GCF_014596575.1_ASM1459657v1	PUL14	NZ_NASZ01000007.1	121126	135182	GH28-GH43_34;GH43_19-GH27-GH2-GH30_4-susD-susC
GCF_014596575.1_ASM1459657v1	PUL15	NZ_NASZ01000008.1	26596	51240	GH88-GH146-unk-GH97-GH43_10-unk-GH28-unk-unk-unk-CBM62-unk-susD-susC
GCF_014596575.1_ASM1459657v1	PUL16	NZ_NASZ01000008.1	56677	81958	GH31-GH97-GH66-unk-susD-susC-unk-unk-GH32-unk-susD-susC-GH32
GCF_014596575.1_ASM1459657v1	PUL17	NZ_NASZ01000009.1	48309	104388	GH29-unk-unk-unk-GH92-unk-GH130-CBM9-GH18-unk-unk-GH20-GH35-GH29-GH92-GH3-susC-susD-unk-unk-GH33-unk-unk-GH2-CE8-CE10-susC-susD-unk-PL10_1-CE8-GH95-GH43_10
GCF_014596575.1_ASM1459657v1	PUL18	NZ_NASZ01000010.1	27073	95381	GH2-GH2;CBM57-GH138-unk-GH33-GH78;CBM67-GH142-GH95-unk-GH78;CBM67-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC-GH127-PL1_2-GH139-unk-GH106-GH2-GH137-unk-GH78-unk-unk-GH141
GCF_014596575.1_ASM1459657v1	PUL19	NZ_NASZ01000012.1	5929	19644	GH51-GH43_26-GH43_5-GH43_29-GH51-GH43_4-unk-susD-susC
GCF_014596575.1_ASM1459657v1	PUL20	NZ_NASZ01000013.1	72327	83554	susC-susD-GH128
GCF_014596575.1_ASM1459657v1	PUL21	NZ_NASZ01000013.1	84350	99887	susC-susD-unk-unk-GH16-GH43_24-unk-GH2-GH154
GCF_014596575.1_ASM1459657v1	PUL22	NZ_NASZ01000015.1	61112	65742	susD-susC
GCF_014596575.1_ASM1459657v1	PUL23	NZ_NASZ01000018.1	36653	51458	GH43_24-CBM67;GH78-unk-GH28-GH42-susD-susC
GCF_014596575.1_ASM1459657v1	PUL24	NZ_NASZ01000020.1	55124	87716	CE6;CE4-GH3-unk-unk-unk-susC-susD-unk-GH43_10-GH105-GH28-PL1_2;CBM6;CE8-unk-CBM6
GCF_014596575.1_ASM1459657v1	PUL25	NZ_NASZ01000022.1	6054	11328	susC-susD
GCF_014596575.1_ASM1459657v1	PUL26	NZ_NASZ01000024.1	14745	27313	susC-susD-unk-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_014596575.1_ASM1459657v1	PUL27	NZ_NASZ01000031.1	2218	15070	GH2-GH3-unk-GH5-susD-susC
