genome	pulid	contigid	start	end	pattern
GCF_015594725.1_ASM1559472v1	PUL1	NZ_JADNRC010000001.1	25963	35561	susC-susD-unk-susC-susD
GCF_015594725.1_ASM1559472v1	PUL2	NZ_JADNRC010000001.1	25963	35561	susC-susD-unk-susC-susD
GCF_015594725.1_ASM1559472v1	PUL3	NZ_JADNRC010000001.1	36987	41606	susC-susD
GCF_015594725.1_ASM1559472v1	PUL4	NZ_JADNRC010000001.1	350578	360201	GH35-GH109-unk-susD-susC
GCF_015594725.1_ASM1559472v1	PUL5	NZ_JADNRC010000001.1	375664	380319	susD-susC
GCF_015594725.1_ASM1559472v1	PUL6	NZ_JADNRC010000002.1	348841	353508	susC-susD
GCF_015594725.1_ASM1559472v1	PUL7	NZ_JADNRC010000004.1	129927	134627	susD-susC
GCF_015594725.1_ASM1559472v1	PUL8	NZ_JADNRC010000005.1	194735	206828	CBM32;GH43_28-unk-GH3-CE1-GH144-susD-susC
GCF_015594725.1_ASM1559472v1	PUL9	NZ_JADNRC010000006.1	106522	110877	susD-susC
GCF_015594725.1_ASM1559472v1	PUL10	NZ_JADNRC010000006.1	114556	119224	susD-susC
GCF_015594725.1_ASM1559472v1	PUL11	NZ_JADNRC010000007.1	179137	204575	GH3-unk-unk-unk-susD-susC-unk-unk-unk-CE1-unk-unk-GH20
GCF_015594725.1_ASM1559472v1	PUL12	NZ_JADNRC010000008.1	63089	72084	GH42-GH63-susD-susC
GCF_015594725.1_ASM1559472v1	PUL13	NZ_JADNRC010000009.1	159813	174839	susD-susC-unk-unk-unk-GH65-GH97-GH13_20
GCF_015594725.1_ASM1559472v1	PUL14	NZ_JADNRC010000010.1	18374	32445	GH18-GH20-unk-susD-susC
GCF_015594725.1_ASM1559472v1	PUL15	NZ_JADNRC010000010.1	117411	122021	susC-susD
GCF_015594725.1_ASM1559472v1	PUL16	NZ_JADNRC010000010.1	128033	132426	susC-susD
GCF_015594725.1_ASM1559472v1	PUL17	NZ_JADNRC010000011.1	2723	7384	susD-susC
GCF_015594725.1_ASM1559472v1	PUL18	NZ_JADNRC010000011.1	132715	137176	susC-susD
GCF_015594725.1_ASM1559472v1	PUL19	NZ_JADNRC010000014.1	90095	103228	GH3-unk-GH5_46-GH30_3-GH30_1-unk-susD-susC
GCF_015594725.1_ASM1559472v1	PUL20	NZ_JADNRC010000015.1	83443	88641	susC-susD
GCF_015594725.1_ASM1559472v1	PUL21	NZ_JADNRC010000018.1	37279	41942	susD-susC
GCF_015594725.1_ASM1559472v1	PUL22	NZ_JADNRC010000019.1	35491	54072	GH125-GH92-GH92-GH2-susD-susC-unk-unk-GH97
