genome	pulid	contigid	start	end	pattern
GCF_003970335.1_ASM397033v1	PUL1	NZ_RYDI01000002.1	12223	23973	susC-susD-GH5_13-GH43_18-GH93-GH2-GH43_26
GCF_003970335.1_ASM397033v1	PUL2	NZ_RYDI01000002.1	74858	93302	GH13_19-GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_003970335.1_ASM397033v1	PUL3	NZ_RYDI01000002.1	154645	159143	susC-susD
GCF_003970335.1_ASM397033v1	PUL4	NZ_RYDI01000002.1	310157	315033	susD-susC
GCF_003970335.1_ASM397033v1	PUL5	NZ_RYDI01000002.1	347480	352181	susD-susC
GCF_003970335.1_ASM397033v1	PUL6	NZ_RYDI01000002.1	357866	362574	susD-susC
GCF_003970335.1_ASM397033v1	PUL7	NZ_RYDI01000003.1	101150	106044	susD-susC
GCF_003970335.1_ASM397033v1	PUL8	NZ_RYDI01000004.1	59634	64142	susD-susC
GCF_003970335.1_ASM397033v1	PUL9	NZ_RYDI01000005.1	54112	65754	susC-susD-unk-GH144-unk-GH3-GH97
GCF_003970335.1_ASM397033v1	PUL10	NZ_RYDI01000007.1	7766	12735	susD-susC
GCF_003970335.1_ASM397033v1	PUL11	NZ_RYDI01000007.1	142206	147210	susC-susD
GCF_003970335.1_ASM397033v1	PUL12	NZ_RYDI01000013.1	2547	7027	susD-susC
GCF_003970335.1_ASM397033v1	PUL13	NZ_RYDI01000013.1	9208	13877	susC-susD
GCF_003970335.1_ASM397033v1	PUL14	NZ_RYDI01000018.1	19312	23699	susD-susC
GCF_003970335.1_ASM397033v1	PUL15	NZ_RYDI01000019.1	44093	51663	GH130-unk-susD-susC
GCF_003970335.1_ASM397033v1	PUL16	NZ_RYDI01000021.1	37919	42396	susC-susD
GCF_003970335.1_ASM397033v1	PUL17	NZ_RYDI01000022.1	2165	9857	GH109-unk-susD-susC
GCF_003970335.1_ASM397033v1	PUL18	NZ_RYDI01000022.1	29242	33720	susD-susC
GCF_003970335.1_ASM397033v1	PUL19	NZ_RYDI01000031.1	10998	15730	susD-susC
