genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_002204895.1_ASM220489v1	PUL1	NZ_MTDD01000009.1_80	NZ_MTDD01000009.1	75132	78284	+	0	NZ_MTDD01000009.1_80	susC		
GCF_002204895.1_ASM220489v1	PUL1	NZ_MTDD01000009.1_81	NZ_MTDD01000009.1	78311	79939	+	27	NZ_MTDD01000009.1_81	susD		
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_18	NZ_MTDD01000013.1	15879	17297	-	-64060	NZ_MTDD01000013.1_18	susD		
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_19	NZ_MTDD01000013.1	17308	20295	-	11	NZ_MTDD01000013.1_19	susC		
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_20	NZ_MTDD01000013.1	20495	21154	+	200	NZ_MTDD01000013.1_20			
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_21	NZ_MTDD01000013.1	21273	21965	-	119	NZ_MTDD01000013.1_21			
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_22	NZ_MTDD01000013.1	21965	22705	-	0	NZ_MTDD01000013.1_22			
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_23	NZ_MTDD01000013.1	22877	24568	+	172	NZ_MTDD01000013.1_23			
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_24	NZ_MTDD01000013.1	24747	26099	-	179	NZ_MTDD01000013.1_24		GH19	
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_25	NZ_MTDD01000013.1	26160	27734	-	61	NZ_MTDD01000013.1_25			
GCF_002204895.1_ASM220489v1	PUL2	NZ_MTDD01000013.1_26	NZ_MTDD01000013.1	27786	29975	-	52	NZ_MTDD01000013.1_26	susC		
