genome	pulid	contigid	start	end	pattern
GCF_014305095.1_ASM1430509v1	PUL1	NZ_JACRUI010000001.1	150220	168611	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13-GH13_19
GCF_014305095.1_ASM1430509v1	PUL2	NZ_JACRUI010000001.1	187782	197322	GH3-unk-GH16-susD-susC
GCF_014305095.1_ASM1430509v1	PUL3	NZ_JACRUI010000001.1	473451	478329	susC-susD
GCF_014305095.1_ASM1430509v1	PUL4	NZ_JACRUI010000001.1	479342	483926	susD-susC
GCF_014305095.1_ASM1430509v1	PUL5	NZ_JACRUI010000001.1	1346945	1351507	susC-susD
GCF_014305095.1_ASM1430509v1	PUL6	NZ_JACRUI010000002.1	17925	28982	GH16-GH3-GH16-unk-susD-susC
GCF_014305095.1_ASM1430509v1	PUL7	NZ_JACRUI010000002.1	568330	578837	susC-susD-unk-susC-susD
GCF_014305095.1_ASM1430509v1	PUL8	NZ_JACRUI010000003.1	45233	49897	susD-susC
GCF_014305095.1_ASM1430509v1	PUL9	NZ_JACRUI010000003.1	123850	128272	susC-susD
GCF_014305095.1_ASM1430509v1	PUL10	NZ_JACRUI010000004.1	94459	114269	GH28-CE12-CE8-PL10_1-GH43_10-GH105-GH105-unk-CE10-PL9_1-unk-susD-susC-GH28
GCF_014305095.1_ASM1430509v1	PUL11	NZ_JACRUI010000005.1	253084	257485	susC-susD
