genome	pulid	contigid	start	end	pattern
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL1	NZ_FRCL01000001.1	42099	46714	susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL2	NZ_FRCL01000001.1	211518	218024	susD-susC-GH32
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL3	NZ_FRCL01000001.1	399023	403499	susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL4	NZ_FRCL01000002.1	243669	262113	GH13_19-GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL5	NZ_FRCL01000003.1	67235	95258	GH20-unk-unk-unk-unk-GH20-GH18-GH125-GH92-GH92-unk-unk-unk-susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL6	NZ_FRCL01000003.1	252012	264114	GH97-GH3-CE1-GH144-unk-susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL7	NZ_FRCL01000005.1	21619	32571	susC-susD-unk-GH16-GH3-GH16
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL8	NZ_FRCL01000009.1	78178	82647	susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL9	NZ_FRCL01000012.1	70821	75533	susD-susC
GCF_900142885.1_IMG-taxon_2663762760_annotated_assembly	PUL10	NZ_FRCL01000014.1	12176	16588	susC-susD
