genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1_418	NZ_FOMH01000001.1	454237	456417	-	0	NZ_FOMH01000001.1_418		GH97	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1_419	NZ_FOMH01000001.1	456466	457848	-	49	NZ_FOMH01000001.1_419		GH13	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1_420	NZ_FOMH01000001.1	457953	459035	-	105	NZ_FOMH01000001.1_420			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1_421	NZ_FOMH01000001.1	459050	460558	-	15	NZ_FOMH01000001.1_421	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1_422	NZ_FOMH01000001.1	460567	463839	-	9	NZ_FOMH01000001.1_422	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL2	NZ_FOMH01000002.1_31	NZ_FOMH01000002.1	37407	38798	-	-426432	NZ_FOMH01000002.1_31	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL2	NZ_FOMH01000002.1_32	NZ_FOMH01000002.1	38810	41830	-	12	NZ_FOMH01000002.1_32	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_455	NZ_FOMH01000002.1	539644	541014	-	497814	NZ_FOMH01000002.1_455		GH109	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_456	NZ_FOMH01000002.1	541073	542170	-	59	NZ_FOMH01000002.1_456			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_457	NZ_FOMH01000002.1	542330	543205	-	160	NZ_FOMH01000002.1_457			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_458	NZ_FOMH01000002.1	543234	544628	-	29	NZ_FOMH01000002.1_458			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_459	NZ_FOMH01000002.1	544662	546134	-	34	NZ_FOMH01000002.1_459	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1_460	NZ_FOMH01000002.1	546145	549390	-	11	NZ_FOMH01000002.1_460	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL4	NZ_FOMH01000003.1_27	NZ_FOMH01000003.1	25214	28339	+	-524176	NZ_FOMH01000003.1_27	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL4	NZ_FOMH01000003.1_28	NZ_FOMH01000003.1	28356	29828	+	17	NZ_FOMH01000003.1_28	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL5	NZ_FOMH01000003.1_48	NZ_FOMH01000003.1	55176	58514	+	25348	NZ_FOMH01000003.1_48	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL5	NZ_FOMH01000003.1_49	NZ_FOMH01000003.1	58526	59845	+	12	NZ_FOMH01000003.1_49	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL6	NZ_FOMH01000003.1_96	NZ_FOMH01000003.1	101320	102678	-	41475	NZ_FOMH01000003.1_96	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL6	NZ_FOMH01000003.1_97	NZ_FOMH01000003.1	102690	105629	-	12	NZ_FOMH01000003.1_97	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_188	NZ_FOMH01000003.1	222960	226112	+	117331	NZ_FOMH01000003.1_188	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_189	NZ_FOMH01000003.1	226133	228016	+	21	NZ_FOMH01000003.1_189	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_190	NZ_FOMH01000003.1	228264	229232	+	248	NZ_FOMH01000003.1_190			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_191	NZ_FOMH01000003.1	229219	230472	+	-13	NZ_FOMH01000003.1_191			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_192	NZ_FOMH01000003.1	230716	232065	+	244	NZ_FOMH01000003.1_192			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_193	NZ_FOMH01000003.1	232127	234814	+	62	NZ_FOMH01000003.1_193		PL15	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1_194	NZ_FOMH01000003.1	234875	237550	+	61	NZ_FOMH01000003.1_194		PL15	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL8	NZ_FOMH01000003.1_230	NZ_FOMH01000003.1	285716	287161	-	48166	NZ_FOMH01000003.1_230	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL8	NZ_FOMH01000003.1_231	NZ_FOMH01000003.1	287172	290558	-	11	NZ_FOMH01000003.1_231	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_348	NZ_FOMH01000003.1	419381	420346	-	128823	NZ_FOMH01000003.1_348		GH5_2	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_349	NZ_FOMH01000003.1	420357	421589	-	11	NZ_FOMH01000003.1_349		GH27	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_350	NZ_FOMH01000003.1	421673	422932	-	84	NZ_FOMH01000003.1_350			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_351	NZ_FOMH01000003.1	423018	424067	-	86	NZ_FOMH01000003.1_351			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_352	NZ_FOMH01000003.1	424109	425671	-	42	NZ_FOMH01000003.1_352	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_353	NZ_FOMH01000003.1	425683	428838	-	12	NZ_FOMH01000003.1_353	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_354	NZ_FOMH01000003.1	429181	430059	-	343	NZ_FOMH01000003.1_354			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_355	NZ_FOMH01000003.1	430383	431501	+	324	NZ_FOMH01000003.1_355		GH26	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_356	NZ_FOMH01000003.1	431538	432926	+	37	NZ_FOMH01000003.1_356			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_357	NZ_FOMH01000003.1	432957	434147	+	31	NZ_FOMH01000003.1_357		GH130	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_358	NZ_FOMH01000003.1	434154	435344	+	7	NZ_FOMH01000003.1_358			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_359	NZ_FOMH01000003.1	435373	435921	+	29	NZ_FOMH01000003.1_359			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_360	NZ_FOMH01000003.1	435928	437157	+	7	NZ_FOMH01000003.1_360		GH26	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_361	NZ_FOMH01000003.1	437217	438503	+	60	NZ_FOMH01000003.1_361		GH5_7	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_362	NZ_FOMH01000003.1	438634	440613	+	131	NZ_FOMH01000003.1_362		GH97	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_363	NZ_FOMH01000003.1	440751	441707	-	138	NZ_FOMH01000003.1_363			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_364	NZ_FOMH01000003.1	441908	444205	-	201	NZ_FOMH01000003.1_364		GH3	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_365	NZ_FOMH01000003.1	444519	445898	-	314	NZ_FOMH01000003.1_365			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1_366	NZ_FOMH01000003.1	445888	446982	-	-10	NZ_FOMH01000003.1_366		CE2	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1_91	NZ_FOMH01000005.1	102029	105067	+	-344953	NZ_FOMH01000005.1_91	susC		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1_92	NZ_FOMH01000005.1	105078	106646	+	11	NZ_FOMH01000005.1_92	susD		
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1_93	NZ_FOMH01000005.1	106753	108690	+	107	NZ_FOMH01000005.1_93			
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1_94	NZ_FOMH01000005.1	108840	110906	+	150	NZ_FOMH01000005.1_94		GH20	
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1_95	NZ_FOMH01000005.1	111380	116116	+	474	NZ_FOMH01000005.1_95		GH18	
