genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_001428525.1_Root186	PUL1	NZ_LMHW01000001.1_20	NZ_LMHW01000001.1	32000	35386	+	0	NZ_LMHW01000001.1_20	susC		
GCF_001428525.1_Root186	PUL1	NZ_LMHW01000001.1_21	NZ_LMHW01000001.1	35400	37400	+	14	NZ_LMHW01000001.1_21	susD		
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_50	NZ_LMHW01000001.1	69723	72965	-	32323	NZ_LMHW01000001.1_50	susC		
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_51	NZ_LMHW01000001.1	73068	73916	-	103	NZ_LMHW01000001.1_51			
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_52	NZ_LMHW01000001.1	74106	74684	-	190	NZ_LMHW01000001.1_52			
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_53	NZ_LMHW01000001.1	74906	75445	+	222	NZ_LMHW01000001.1_53			
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_54	NZ_LMHW01000001.1	75794	77617	-	349	NZ_LMHW01000001.1_54			
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_55	NZ_LMHW01000001.1	78039	79574	-	422	NZ_LMHW01000001.1_55	susD		
GCF_001428525.1_Root186	PUL2	NZ_LMHW01000001.1_56	NZ_LMHW01000001.1	79595	82984	-	21	NZ_LMHW01000001.1_56	susC		
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_159	NZ_LMHW01000001.1	199405	201822	-	116421	NZ_LMHW01000001.1_159		GH2	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_160	NZ_LMHW01000001.1	201985	205512	-	163	NZ_LMHW01000001.1_160		GH2;CBM57	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_161	NZ_LMHW01000001.1	205626	208355	-	114	NZ_LMHW01000001.1_161		GH138	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_162	NZ_LMHW01000001.1	208482	209375	-	127	NZ_LMHW01000001.1_162			
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_163	NZ_LMHW01000001.1	209492	210637	-	117	NZ_LMHW01000001.1_163		GH33	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_164	NZ_LMHW01000001.1	210781	213531	-	144	NZ_LMHW01000001.1_164		GH78;CBM67	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_165	NZ_LMHW01000001.1	213693	215258	-	162	NZ_LMHW01000001.1_165		GH142	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_166	NZ_LMHW01000001.1	215492	217969	-	234	NZ_LMHW01000001.1_166		GH95	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_167	NZ_LMHW01000001.1	218040	219458	-	71	NZ_LMHW01000001.1_167			
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_168	NZ_LMHW01000001.1	219553	219654	-	95	NZ_LMHW01000001.1_168			
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_169	NZ_LMHW01000001.1	219677	222481	-	23	NZ_LMHW01000001.1_169		CBM67;GH78	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_170	NZ_LMHW01000001.1	222647	224506	-	166	NZ_LMHW01000001.1_170		GH143	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_171	NZ_LMHW01000001.1	224658	225578	-	152	NZ_LMHW01000001.1_171		GH43_18	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_172	NZ_LMHW01000001.1	225660	227228	-	82	NZ_LMHW01000001.1_172		GH28	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_173	NZ_LMHW01000001.1	227527	228930	-	299	NZ_LMHW01000001.1_173		GH140	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_174	NZ_LMHW01000001.1	229065	232220	-	135	NZ_LMHW01000001.1_174		PL29	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_175	NZ_LMHW01000001.1	232505	234172	-	285	NZ_LMHW01000001.1_175		PL1_2	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_176	NZ_LMHW01000001.1	234359	235033	-	187	NZ_LMHW01000001.1_176			
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_177	NZ_LMHW01000001.1	235105	236814	-	72	NZ_LMHW01000001.1_177		PL1_2	
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_178	NZ_LMHW01000001.1	236952	238916	-	138	NZ_LMHW01000001.1_178	susD		
GCF_001428525.1_Root186	PUL3	NZ_LMHW01000001.1_179	NZ_LMHW01000001.1	238935	242303	-	19	NZ_LMHW01000001.1_179	susC		
GCF_001428525.1_Root186	PUL4	NZ_LMHW01000001.1_234	NZ_LMHW01000001.1	310268	312037	-	67965	NZ_LMHW01000001.1_234	susD		
GCF_001428525.1_Root186	PUL4	NZ_LMHW01000001.1_235	NZ_LMHW01000001.1	312041	315322	-	4	NZ_LMHW01000001.1_235	susC		
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_253	NZ_LMHW01000001.1	343921	345603	+	28599	NZ_LMHW01000001.1_253		PL29	
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_254	NZ_LMHW01000001.1	345898	349989	+	295	NZ_LMHW01000001.1_254			
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_255	NZ_LMHW01000001.1	350204	353206	+	215	NZ_LMHW01000001.1_255	susC		
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_256	NZ_LMHW01000001.1	353219	354739	+	13	NZ_LMHW01000001.1_256	susD		
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_257	NZ_LMHW01000001.1	354827	355999	+	88	NZ_LMHW01000001.1_257		GH88	
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_258	NZ_LMHW01000001.1	356108	358525	+	109	NZ_LMHW01000001.1_258		GH2	
GCF_001428525.1_Root186	PUL5	NZ_LMHW01000001.1_259	NZ_LMHW01000001.1	358730	360532	+	205	NZ_LMHW01000001.1_259		GH2	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_271	NZ_LMHW01000001.1	371905	373836	-	11373	NZ_LMHW01000001.1_271		GH43_34;GH43_19	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_272	NZ_LMHW01000001.1	373836	375203	-	0	NZ_LMHW01000001.1_272		GH27	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_273	NZ_LMHW01000001.1	375453	377873	-	250	NZ_LMHW01000001.1_273		GH2	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_274	NZ_LMHW01000001.1	377994	379577	-	121	NZ_LMHW01000001.1_274		GH30_4	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_275	NZ_LMHW01000001.1	379699	381336	-	122	NZ_LMHW01000001.1_275		GH30_4	
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_276	NZ_LMHW01000001.1	381338	382939	-	2	NZ_LMHW01000001.1_276	susD		
GCF_001428525.1_Root186	PUL6	NZ_LMHW01000001.1_277	NZ_LMHW01000001.1	382952	385984	-	13	NZ_LMHW01000001.1_277	susC		
GCF_001428525.1_Root186	PUL7	NZ_LMHW01000001.1_296	NZ_LMHW01000001.1	411051	411794	-	25067	NZ_LMHW01000001.1_296		CE12	
GCF_001428525.1_Root186	PUL7	NZ_LMHW01000001.1_297	NZ_LMHW01000001.1	411923	413272	-	129	NZ_LMHW01000001.1_297		GH28	
