genome	pulid	contigid	start	end	pattern
GCF_002222045.1_ASM222204v1	PUL1	NZ_MUHC01000001.1	58346	68024	susD-susC-susD-susC
GCF_002222045.1_ASM222204v1	PUL2	NZ_MUHC01000004.1	132542	145893	GH5_2-GH27-unk-unk-unk-susD-susC-unk-GH26
GCF_002222045.1_ASM222204v1	PUL3	NZ_MUHC01000006.1	34984	43066	susC-susD-GH99-GH97
GCF_002222045.1_ASM222204v1	PUL4	NZ_MUHC01000006.1	120084	137388	GH28-susC-susD-CE10-unk-GH105-GH105-GH43_10-PL10_1;CE8-GH28-CE12
GCF_002222045.1_ASM222204v1	PUL5	NZ_MUHC01000006.1	143933	161566	GH105-GH106-susC-susD-unk-GH117-unk-unk-GH28-unk-CE12
GCF_002222045.1_ASM222204v1	PUL6	NZ_MUHC01000006.1	188723	198163	GH32-susC-susD-unk-GH32
GCF_002222045.1_ASM222204v1	PUL7	NZ_MUHC01000006.1	210562	227510	susC-susD-GH30_4-GH30_4-GH2-GH27-GH51-GH43_19;GH43_34
GCF_002222045.1_ASM222204v1	PUL8	NZ_MUHC01000006.1	241155	258924	GH2-unk-GH2-GH88-susD-susC-unk-PL29
GCF_002222045.1_ASM222204v1	PUL9	NZ_MUHC01000006.1	286024	291084	susC-susD
GCF_002222045.1_ASM222204v1	PUL10	NZ_MUHC01000006.1	324740	329506	susD-susC
GCF_002222045.1_ASM222204v1	PUL11	NZ_MUHC01000006.1	336068	341064	susC-susD
GCF_002222045.1_ASM222204v1	PUL12	NZ_MUHC01000008.1	31919	56548	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_002222045.1_ASM222204v1	PUL13	NZ_MUHC01000009.1	1800	21929	susC-susD-unk-GH76-GH2-GH92-GH125-GH92-GH97-GH78;CBM67
GCF_002222045.1_ASM222204v1	PUL14	NZ_MUHC01000009.1	50805	73737	susC-susD-GH43_12-unk-CE1;CE6-GH115-GH95-GH146-GH43_10-GH3
GCF_002222045.1_ASM222204v1	PUL15	NZ_MUHC01000009.1	78634	83153	susC-susD
GCF_002222045.1_ASM222204v1	PUL16	NZ_MUHC01000009.1	96868	109086	susC-susD-unk-GH10-GH16-unk-susC
GCF_002222045.1_ASM222204v1	PUL17	NZ_MUHC01000012.1	25594	40490	susC-susD-unk-unk-GH30_1-GH30_1-GH30_3-unk-GH30_3-GH3
GCF_002222045.1_ASM222204v1	PUL18	NZ_MUHC01000013.1	27504	37676	GH95-GH2-susD-susC
GCF_002222045.1_ASM222204v1	PUL19	NZ_MUHC01000013.1	50256	55077	susC-susD
GCF_002222045.1_ASM222204v1	PUL20	NZ_MUHC01000015.1	82616	103014	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_002222045.1_ASM222204v1	PUL21	NZ_MUHC01000018.1	28852	46640	susC-susD-GH128-GH16-GH43_24-GH43_17-GH2-GH154
GCF_002222045.1_ASM222204v1	PUL22	NZ_MUHC01000019.1	160181	168820	GH16-GH16-unk-susD-susC
GCF_002222045.1_ASM222204v1	PUL23	NZ_MUHC01000019.1	245184	254778	susC-susD-unk-GH109-GH35
GCF_002222045.1_ASM222204v1	PUL24	NZ_MUHC01000022.1	62797	73481	GH2-GH50-unk-GH10-susD-susC
GCF_002222045.1_ASM222204v1	PUL25	NZ_MUHC01000022.1	113112	139228	GH20-unk-unk-CE1-unk-unk-unk-susC-susD-unk-unk-unk-GH3
GCF_002222045.1_ASM222204v1	PUL26	NZ_MUHC01000022.1	162589	167533	susD-susC
GCF_002222045.1_ASM222204v1	PUL27	NZ_MUHC01000023.1	24221	29264	susD-susC
GCF_002222045.1_ASM222204v1	PUL28	NZ_MUHC01000023.1	103863	111679	susC-unk-susD-susC
GCF_002222045.1_ASM222204v1	PUL29	NZ_MUHC01000026.1	46858	57464	susC-susD-unk-GH53-GH53-GH2
GCF_002222045.1_ASM222204v1	PUL30	NZ_MUHC01000027.1	9455	22341	GH43_28;CBM32-unk-GH3-CE1-GH144-unk-susD-susC
GCF_002222045.1_ASM222204v1	PUL31	NZ_MUHC01000027.1	53591	58027	susC-susD
GCF_002222045.1_ASM222204v1	PUL32	NZ_MUHC01000029.1	46	10632	GH13_23-unk-unk-GH130-susD-susC
GCF_002222045.1_ASM222204v1	PUL33	NZ_MUHC01000033.1	74274	78894	susD-susC
GCF_002222045.1_ASM222204v1	PUL34	NZ_MUHC01000035.1	32842	37448	susD-susC
