genome	pulid	contigid	start	end	pattern
GCF_014156605.1_ASM1415660v1	PUL1	NZ_QKNZ01000005.1	1863	6512	susC-susD
GCF_014156605.1_ASM1415660v1	PUL2	NZ_QKNZ01000005.1	1863	6512	susC-susD
GCF_014156605.1_ASM1415660v1	PUL3	NZ_QKNZ01000005.1	7123	11790	susC-susD
GCF_014156605.1_ASM1415660v1	PUL4	NZ_QKNZ01000006.1	1306	10361	susC-susD-unk-GH20
GCF_014156605.1_ASM1415660v1	PUL5	NZ_QKNZ01000015.1	175	10778	susC-susD-unk-GH16-unk-GH30_3-GH30_1
GCF_014156605.1_ASM1415660v1	PUL6	NZ_QKNZ01000016.1	7058	11567	susC-susD
GCF_014156605.1_ASM1415660v1	PUL7	NZ_QKNZ01000023.1	41823	53758	GH28-susC-susD-unk-GH105-CE8-GH28-CE12
GCF_014156605.1_ASM1415660v1	PUL8	NZ_QKNZ01000034.1	24075	35054	GH16-GH3-GH16-unk-susD-susC
GCF_014156605.1_ASM1415660v1	PUL9	NZ_QKNZ01000035.1	27382	31804	susD-susC
GCF_014156605.1_ASM1415660v1	PUL10	NZ_QKNZ01000066.1	62	16452	GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_014156605.1_ASM1415660v1	PUL11	NZ_QKNZ01000085.1	27	4763	susC-susD
