genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_512	NZ_CP049329.1	567294	568040	-	0	NZ_CP049329.1_512		CE12	
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_513	NZ_CP049329.1	568051	569418	-	11	NZ_CP049329.1_513		GH28	
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_514	NZ_CP049329.1	569450	571501	-	32	NZ_CP049329.1_514		CE8;PL10_1	
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_515	NZ_CP049329.1	571546	572742	-	45	NZ_CP049329.1_515		GH105	
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_516	NZ_CP049329.1	572766	573722	-	24	NZ_CP049329.1_516			
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_517	NZ_CP049329.1	573719	574666	-	-3	NZ_CP049329.1_517		CE10	
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_518	NZ_CP049329.1	574781	576406	-	115	NZ_CP049329.1_518	susD		
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_519	NZ_CP049329.1	576419	579514	-	13	NZ_CP049329.1_519	susC		
GCF_011064265.1_ASM1106426v1	PUL1	NZ_CP049329.1_520	NZ_CP049329.1	579553	581001	-	39	NZ_CP049329.1_520		GH28	
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_583	NZ_CP049329.1	650348	652444	-	69347	NZ_CP049329.1_583		GH97	
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_584	NZ_CP049329.1	652588	654888	-	144	NZ_CP049329.1_584		GH3	
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_585	NZ_CP049329.1	654878	655591	-	-10	NZ_CP049329.1_585		CE1	
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_586	NZ_CP049329.1	655598	656971	-	7	NZ_CP049329.1_586		GH144	
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_587	NZ_CP049329.1	657053	658510	-	82	NZ_CP049329.1_587	susD		
GCF_011064265.1_ASM1106426v1	PUL2	NZ_CP049329.1_588	NZ_CP049329.1	658515	661511	-	5	NZ_CP049329.1_588	susC		
GCF_011064265.1_ASM1106426v1	PUL3	NZ_CP049329.1_979	NZ_CP049329.1	1092285	1095998	+	430774	NZ_CP049329.1_979	susC		
GCF_011064265.1_ASM1106426v1	PUL3	NZ_CP049329.1_980	NZ_CP049329.1	1096009	1097490	+	11	NZ_CP049329.1_980	susD		
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1210	NZ_CP049329.1	1365639	1367267	-	268149	NZ_CP049329.1_1210	susD		
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1211	NZ_CP049329.1	1367284	1370370	-	17	NZ_CP049329.1_1211	susC		
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1212	NZ_CP049329.1	1370569	1371237	+	199	NZ_CP049329.1_1212			
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1213	NZ_CP049329.1	1371302	1372678	-	65	NZ_CP049329.1_1213	susD		
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1214	NZ_CP049329.1	1372706	1373857	-	28	NZ_CP049329.1_1214			
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1215	NZ_CP049329.1	1374114	1375661	+	257	NZ_CP049329.1_1215			
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1216	NZ_CP049329.1	1375679	1376416	+	18	NZ_CP049329.1_1216			
GCF_011064265.1_ASM1106426v1	PUL4	NZ_CP049329.1_1217	NZ_CP049329.1	1376524	1378425	-	108	NZ_CP049329.1_1217	susC		
GCF_011064265.1_ASM1106426v1	PUL5	NZ_CP049329.1_1454	NZ_CP049329.1	1647553	1649136	-	269128	NZ_CP049329.1_1454	susD		
GCF_011064265.1_ASM1106426v1	PUL5	NZ_CP049329.1_1455	NZ_CP049329.1	1649148	1652090	-	12	NZ_CP049329.1_1455	susC		
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2266	NZ_CP049329.1	2593656	2596766	+	941566	NZ_CP049329.1_2266	susC		
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2267	NZ_CP049329.1	2596781	2598289	+	15	NZ_CP049329.1_2267	susD		
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2268	NZ_CP049329.1	2598696	2599346	+	407	NZ_CP049329.1_2268			
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2269	NZ_CP049329.1	2599319	2599540	+	-27	NZ_CP049329.1_2269			
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2270	NZ_CP049329.1	2599565	2601007	+	25	NZ_CP049329.1_2270		GH30_3	
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2271	NZ_CP049329.1	2601036	2602493	+	29	NZ_CP049329.1_2271		GH30_1	
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2272	NZ_CP049329.1	2602524	2604263	+	31	NZ_CP049329.1_2272		CBM6;GH5_46	
GCF_011064265.1_ASM1106426v1	PUL6	NZ_CP049329.1_2273	NZ_CP049329.1	2604543	2606963	-	280	NZ_CP049329.1_2273		GH3	
GCF_011064265.1_ASM1106426v1	PUL7	NZ_CP049329.1_2326	NZ_CP049329.1	2657958	2659409	-	50995	NZ_CP049329.1_2326	susD		
GCF_011064265.1_ASM1106426v1	PUL7	NZ_CP049329.1_2327	NZ_CP049329.1	2659413	2662673	-	4	NZ_CP049329.1_2327	susC		
GCF_011064265.1_ASM1106426v1	PUL8	NZ_CP049329.1_2715	NZ_CP049329.1	3052974	3054365	-	390301	NZ_CP049329.1_2715	susD		
GCF_011064265.1_ASM1106426v1	PUL8	NZ_CP049329.1_2716	NZ_CP049329.1	3054377	3057364	-	12	NZ_CP049329.1_2716	susC		
GCF_011064265.1_ASM1106426v1	PUL9	NZ_CP049329.1_3177	NZ_CP049329.1	3635189	3638251	+	577825	NZ_CP049329.1_3177	susC		
GCF_011064265.1_ASM1106426v1	PUL9	NZ_CP049329.1_3178	NZ_CP049329.1	3638263	3639960	+	12	NZ_CP049329.1_3178	susD		
GCF_011064265.1_ASM1106426v1	PUL9	NZ_CP049329.1_3179	NZ_CP049329.1	3640062	3641402	+	102	NZ_CP049329.1_3179			
GCF_011064265.1_ASM1106426v1	PUL9	NZ_CP049329.1_3180	NZ_CP049329.1	3641502	3642881	+	100	NZ_CP049329.1_3180		GH109	
GCF_011064265.1_ASM1106426v1	PUL10	NZ_CP049329.1_3200	NZ_CP049329.1	3662815	3664296	-	19934	NZ_CP049329.1_3200	susD		
GCF_011064265.1_ASM1106426v1	PUL10	NZ_CP049329.1_3201	NZ_CP049329.1	3664298	3667648	-	2	NZ_CP049329.1_3201	susC		
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3203	NZ_CP049329.1	3669706	3672705	-	2058	NZ_CP049329.1_3203		GH3	
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3204	NZ_CP049329.1	3672760	3674268	-	55	NZ_CP049329.1_3204			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3205	NZ_CP049329.1	3674333	3675160	-	65	NZ_CP049329.1_3205			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3206	NZ_CP049329.1	3675273	3676469	-	113	NZ_CP049329.1_3206			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3207	NZ_CP049329.1	3676672	3677607	-	203	NZ_CP049329.1_3207			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3208	NZ_CP049329.1	3677634	3679232	-	27	NZ_CP049329.1_3208	susD		
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3209	NZ_CP049329.1	3679245	3682313	-	13	NZ_CP049329.1_3209	susC		
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3210	NZ_CP049329.1	3682588	3683307	+	275	NZ_CP049329.1_3210			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3211	NZ_CP049329.1	3683441	3685366	+	134	NZ_CP049329.1_3211			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3212	NZ_CP049329.1	3685538	3688453	+	172	NZ_CP049329.1_3212			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3213	NZ_CP049329.1	3688897	3689034	+	444	NZ_CP049329.1_3213			
GCF_011064265.1_ASM1106426v1	PUL11	NZ_CP049329.1_3214	NZ_CP049329.1	3689200	3691401	+	166	NZ_CP049329.1_3214		GH20	
GCF_011064265.1_ASM1106426v1	PUL12	NZ_CP049329.1_3232	NZ_CP049329.1	3712952	3714382	-	21551	NZ_CP049329.1_3232	susD		
GCF_011064265.1_ASM1106426v1	PUL12	NZ_CP049329.1_3233	NZ_CP049329.1	3714397	3717846	-	15	NZ_CP049329.1_3233	susC		
GCF_011064265.1_ASM1106426v1	PUL13	NZ_CP049329.1_3239	NZ_CP049329.1	3722328	3725729	+	4482	NZ_CP049329.1_3239	susC		
GCF_011064265.1_ASM1106426v1	PUL13	NZ_CP049329.1_3240	NZ_CP049329.1	3725738	3727405	+	9	NZ_CP049329.1_3240	susD		
GCF_011064265.1_ASM1106426v1	PUL13	NZ_CP049329.1_3241	NZ_CP049329.1	3727460	3728722	+	55	NZ_CP049329.1_3241			
GCF_011064265.1_ASM1106426v1	PUL13	NZ_CP049329.1_3242	NZ_CP049329.1	3728732	3730801	+	10	NZ_CP049329.1_3242		GH92	
GCF_011064265.1_ASM1106426v1	PUL14	NZ_CP049329.1_3289	NZ_CP049329.1	3785367	3786749	-	54566	NZ_CP049329.1_3289	susD		
GCF_011064265.1_ASM1106426v1	PUL14	NZ_CP049329.1_3290	NZ_CP049329.1	3786766	3789798	-	17	NZ_CP049329.1_3290	susC		
