genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_014385475.1_ASM1438547v2	PUL1	NZ_JACSOD020000403.1_4	NZ_JACSOD020000403.1	3524	4918	-	0	NZ_JACSOD020000403.1_4	susD		
GCF_014385475.1_ASM1438547v2	PUL1	NZ_JACSOD020000403.1_5	NZ_JACSOD020000403.1	4929	7949	-	11	NZ_JACSOD020000403.1_5	susC		
GCF_014385475.1_ASM1438547v2	PUL2	NZ_JACSOD020000409.1_1	NZ_JACSOD020000409.1	274	3288	+	-7675	NZ_JACSOD020000409.1_1	susC		
GCF_014385475.1_ASM1438547v2	PUL2	NZ_JACSOD020000409.1_2	NZ_JACSOD020000409.1	3305	4687	+	17	NZ_JACSOD020000409.1_2	susD		
GCF_014385475.1_ASM1438547v2	PUL3	NZ_JACSOD020000434.1_4	NZ_JACSOD020000434.1	7125	10265	+	2438	NZ_JACSOD020000434.1_4	susC		
GCF_014385475.1_ASM1438547v2	PUL3	NZ_JACSOD020000434.1_5	NZ_JACSOD020000434.1	10278	11786	+	13	NZ_JACSOD020000434.1_5	susD		
GCF_014385475.1_ASM1438547v2	PUL4	NZ_JACSOD020000487.1_24	NZ_JACSOD020000487.1	23277	24656	-	11491	NZ_JACSOD020000487.1_24	susD		
GCF_014385475.1_ASM1438547v2	PUL4	NZ_JACSOD020000487.1_25	NZ_JACSOD020000487.1	24668	27706	-	12	NZ_JACSOD020000487.1_25	susC		
GCF_014385475.1_ASM1438547v2	PUL5	NZ_JACSOD020000499.1_28	NZ_JACSOD020000499.1	25278	28298	+	-2428	NZ_JACSOD020000499.1_28	susC		
GCF_014385475.1_ASM1438547v2	PUL5	NZ_JACSOD020000499.1_29	NZ_JACSOD020000499.1	28309	29790	+	11	NZ_JACSOD020000499.1_29	susD		
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_25	NZ_JACSOD020000500.1	24982	26637	-	-4808	NZ_JACSOD020000500.1_25		GH13_19	
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_26	NZ_JACSOD020000500.1	26639	29059	-	2	NZ_JACSOD020000500.1_26		GH31	
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_27	NZ_JACSOD020000500.1	29130	30068	-	71	NZ_JACSOD020000500.1_27		CE1	
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_28	NZ_JACSOD020000500.1	30161	31987	-	93	NZ_JACSOD020000500.1_28		GH13	
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_29	NZ_JACSOD020000500.1	32052	34352	-	65	NZ_JACSOD020000500.1_29		GH65	
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_30	NZ_JACSOD020000500.1	34451	35104	-	99	NZ_JACSOD020000500.1_30			
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_31	NZ_JACSOD020000500.1	35104	36456	-	0	NZ_JACSOD020000500.1_31			
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_32	NZ_JACSOD020000500.1	36633	37655	-	177	NZ_JACSOD020000500.1_32			
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_33	NZ_JACSOD020000500.1	37879	40878	+	224	NZ_JACSOD020000500.1_33	susC		
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_34	NZ_JACSOD020000500.1	40886	42508	+	8	NZ_JACSOD020000500.1_34	susD		
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_35	NZ_JACSOD020000500.1	42525	43649	+	17	NZ_JACSOD020000500.1_35			
GCF_014385475.1_ASM1438547v2	PUL6	NZ_JACSOD020000500.1_36	NZ_JACSOD020000500.1	43715	46600	+	66	NZ_JACSOD020000500.1_36		GH13_10	
