genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_184	NZ_LMMA01000001.1	212987	216361	-	0	NZ_LMMA01000001.1_184		GH13;CBM26	
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_185	NZ_LMMA01000001.1	216595	218775	-	234	NZ_LMMA01000001.1_185		GH97	
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_186	NZ_LMMA01000001.1	218825	220204	-	50	NZ_LMMA01000001.1_186		GH13	
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_187	NZ_LMMA01000001.1	220322	221428	-	118	NZ_LMMA01000001.1_187			
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_188	NZ_LMMA01000001.1	221442	222950	-	14	NZ_LMMA01000001.1_188	susD		
GCF_001422725.1_Leaf82	PUL1	NZ_LMMA01000001.1_189	NZ_LMMA01000001.1	222959	226231	-	9	NZ_LMMA01000001.1_189	susC		
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_382	NZ_LMMA01000001.1	446644	448233	-	220413	NZ_LMMA01000001.1_382		GH13_19	
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_383	NZ_LMMA01000001.1	448707	450584	-	474	NZ_LMMA01000001.1_383		GH13_20	
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_384	NZ_LMMA01000001.1	450597	450899	-	13	NZ_LMMA01000001.1_384			
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_385	NZ_LMMA01000001.1	450986	453100	-	87	NZ_LMMA01000001.1_385		GH97	
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_386	NZ_LMMA01000001.1	453128	455431	-	28	NZ_LMMA01000001.1_386		GH65	
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_387	NZ_LMMA01000001.1	455747	456400	-	316	NZ_LMMA01000001.1_387			
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_388	NZ_LMMA01000001.1	456422	457774	-	22	NZ_LMMA01000001.1_388			
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_389	NZ_LMMA01000001.1	457955	458986	-	181	NZ_LMMA01000001.1_389			
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_390	NZ_LMMA01000001.1	459222	462197	+	236	NZ_LMMA01000001.1_390	susC		
GCF_001422725.1_Leaf82	PUL2	NZ_LMMA01000001.1_391	NZ_LMMA01000001.1	462234	463862	+	37	NZ_LMMA01000001.1_391	susD		
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_555	NZ_LMMA01000001.1	665720	668851	+	201858	NZ_LMMA01000001.1_555	susC		
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_556	NZ_LMMA01000001.1	668870	670411	+	19	NZ_LMMA01000001.1_556	susD		
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_557	NZ_LMMA01000001.1	670615	672075	+	204	NZ_LMMA01000001.1_557		GH30_1	
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_558	NZ_LMMA01000001.1	672144	673604	+	69	NZ_LMMA01000001.1_558		GH30_1	
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_559	NZ_LMMA01000001.1	673639	675906	+	35	NZ_LMMA01000001.1_559		GH3	
GCF_001422725.1_Leaf82	PUL3	NZ_LMMA01000001.1_560	NZ_LMMA01000001.1	675989	677743	+	83	NZ_LMMA01000001.1_560		CBM6;GH5_46	
