genome	pulid	contigid	start	end	pattern
GCF_015351475.1_ASM1535147v1	PUL1	NZ_JADKPR010000001.1	158611	163242	susD-susC
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1	211504	228188	GH28-susC-susD-unk-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1	17503	47277	susC-susD-unk-GH16-GH30_1-GH3-unk-unk-susC-susD-unk-GH16-GH30_3-GH30_1-CBM6;GH5_46-GH3
GCF_015351475.1_ASM1535147v1	PUL4	NZ_JADKPR010000002.1	132868	137374	susD-susC
GCF_015351475.1_ASM1535147v1	PUL5	NZ_JADKPR010000002.1	138164	142864	susD-susC
GCF_015351475.1_ASM1535147v1	PUL6	NZ_JADKPR010000002.1	276011	302650	susC-unk-GH43_31-unk-GH43_26-GH2-GH93-GH43_18-GH5_13-susD-susC-unk-unk-unk-susC
GCF_015351475.1_ASM1535147v1	PUL7	NZ_JADKPR010000003.1	6039	27583	susC-susD-GH115-susC-susD-unk-GH10-GH35-unk-GH3
GCF_015351475.1_ASM1535147v1	PUL8	NZ_JADKPR010000003.1	42944	112553	GH141-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-susC-susD-PL1_2-unk-PL1_2-unk-GH140-GH28-GH43_18-GH143-CBM67;GH78-unk-GH95-GH142-unk-CBM67;GH78-GH33-unk-GH138-CBM57;GH2-GH2
GCF_015351475.1_ASM1535147v1	PUL9	NZ_JADKPR010000003.1	140575	162713	susC-susD-unk-unk-unk-unk-susC-susD-GH128-GH16-GH43_24
GCF_015351475.1_ASM1535147v1	PUL10	NZ_JADKPR010000003.1	171319	185432	susC-susD-unk-susD-unk-GH10-GH5_21
GCF_015351475.1_ASM1535147v1	PUL11	NZ_JADKPR010000004.1	96112	109224	susD-susC-unk-unk-susD-susC
GCF_015351475.1_ASM1535147v1	PUL12	NZ_JADKPR010000005.1	62116	67180	susC-susD
GCF_015351475.1_ASM1535147v1	PUL13	NZ_JADKPR010000005.1	82325	86925	susC-susD
GCF_015351475.1_ASM1535147v1	PUL14	NZ_JADKPR010000006.1	153463	170014	susC-unk-unk-unk-unk-GT83-unk-GT2_Glycos_transf_2-unk-unk-susC-susD
GCF_015351475.1_ASM1535147v1	PUL15	NZ_JADKPR010000007.1	127709	148266	GH43_28;CBM32-GH3-CE1-GH144-unk-susD-susC-unk-unk-unk-unk-susC
GCF_015351475.1_ASM1535147v1	PUL16	NZ_JADKPR010000007.1	168083	192875	GH92-unk-unk-GH3-unk-GH2-GH43_19;GH43_34-unk-GH30_4-CBM13-GH30_4-susD-susC
GCF_015351475.1_ASM1535147v1	PUL17	NZ_JADKPR010000008.1	40943	83473	GH28-unk-unk-unk-GH88-GH145-unk-PL11_1-unk-unk-CE12-GH2-CE12-CE2-unk-unk-unk-GH115-unk-GH28-unk-GH105-unk-unk-GH159-unk-susD-susC
GCF_015351475.1_ASM1535147v1	PUL18	NZ_JADKPR010000008.1	84132	97079	susD-susC-GH106-GH105-PL9_1-GH43_18;CE10
GCF_015351475.1_ASM1535147v1	PUL19	NZ_JADKPR010000009.1	150894	155509	susD-susC
GCF_015351475.1_ASM1535147v1	PUL20	NZ_JADKPR010000009.1	165851	170410	susD-susC
GCF_015351475.1_ASM1535147v1	PUL21	NZ_JADKPR010000010.1	88284	98091	susC-susD-unk-GH13-GH97
GCF_015351475.1_ASM1535147v1	PUL22	NZ_JADKPR010000011.1	27266	32091	susC-susD
GCF_015351475.1_ASM1535147v1	PUL23	NZ_JADKPR010000016.1	26768	31388	susC-susD
GCF_015351475.1_ASM1535147v1	PUL24	NZ_JADKPR010000016.1	44628	58677	GH89-unk-susC-susD-GH92-GH92
GCF_015351475.1_ASM1535147v1	PUL25	NZ_JADKPR010000021.1	25388	68422	GH5_2-GH27-GH2-unk-susD-susC-unk-GH26-unk-GH130-unk-unk-GH26-GH5_7-GH97-unk-unk-susC-susD-unk-GH53-GH2-GH3-unk-CE2
GCF_015351475.1_ASM1535147v1	PUL26	NZ_JADKPR010000022.1	342	7063	CE8-unk-susD-susC
GCF_015351475.1_ASM1535147v1	PUL27	NZ_JADKPR010000022.1	14158	21496	susC-susD-unk-GH33
GCF_015351475.1_ASM1535147v1	PUL28	NZ_JADKPR010000022.1	25121	63289	susD-susC-GH3-GH92-GH29-GH92-GH29-GH20-GH2-unk-GH92-unk-CBM9-GH130-unk-GH92-unk-unk-unk-GH29;CBM32
GCF_015351475.1_ASM1535147v1	PUL29	NZ_JADKPR010000023.1	29478	55434	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH43_9-unk-unk-GH95
GCF_015351475.1_ASM1535147v1	PUL30	NZ_JADKPR010000029.1	45378	54002	susC-susD-unk-GH13_10
GCF_015351475.1_ASM1535147v1	PUL31	NZ_JADKPR010000037.1	7829	12572	susD-susC
