genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_000278705.1_ASM27870v1	PUL1	NZ_AKZQ01000001.1_55	NZ_AKZQ01000001.1	60638	64006	+	0	NZ_AKZQ01000001.1_55	susC		
GCF_000278705.1_ASM27870v1	PUL1	NZ_AKZQ01000001.1_56	NZ_AKZQ01000001.1	64026	65561	+	20	NZ_AKZQ01000001.1_56	susD		
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_66	NZ_AKZQ01000001.1	79350	82442	+	13789	NZ_AKZQ01000001.1_66	susC		
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_67	NZ_AKZQ01000001.1	82454	83968	+	12	NZ_AKZQ01000001.1_67	susD		
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_68	NZ_AKZQ01000001.1	84431	86389	+	463	NZ_AKZQ01000001.1_68		GH2	
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_69	NZ_AKZQ01000001.1	86558	88819	+	169	NZ_AKZQ01000001.1_69		GH92	
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_70	NZ_AKZQ01000001.1	89017	91302	+	198	NZ_AKZQ01000001.1_70		GH92	
GCF_000278705.1_ASM27870v1	PUL2	NZ_AKZQ01000001.1_71	NZ_AKZQ01000001.1	91309	92772	+	7	NZ_AKZQ01000001.1_71		GH125	
GCF_000278705.1_ASM27870v1	PUL3	NZ_AKZQ01000006.1_40	NZ_AKZQ01000006.1	50809	52320	-	-41963	NZ_AKZQ01000006.1_40	susD		
GCF_000278705.1_ASM27870v1	PUL3	NZ_AKZQ01000006.1_41	NZ_AKZQ01000006.1	52357	55443	-	37	NZ_AKZQ01000006.1_41	susC		
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_381	NZ_AKZQ01000006.1	413038	416052	+	357595	NZ_AKZQ01000006.1_381	susC		
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_382	NZ_AKZQ01000006.1	416057	417535	+	5	NZ_AKZQ01000006.1_382	susD		
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_383	NZ_AKZQ01000006.1	417608	418984	+	73	NZ_AKZQ01000006.1_383		GH144	
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_384	NZ_AKZQ01000006.1	418991	419704	+	7	NZ_AKZQ01000006.1_384		CE1	
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_385	NZ_AKZQ01000006.1	419715	422015	+	11	NZ_AKZQ01000006.1_385		GH3	
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_386	NZ_AKZQ01000006.1	422106	422879	+	91	NZ_AKZQ01000006.1_386			
GCF_000278705.1_ASM27870v1	PUL4	NZ_AKZQ01000006.1_387	NZ_AKZQ01000006.1	422910	424829	+	31	NZ_AKZQ01000006.1_387		GH43_28;CBM32	
GCF_000278705.1_ASM27870v1	PUL5	NZ_AKZQ01000012.1_2	NZ_AKZQ01000012.1	1280	2740	-	-423549	NZ_AKZQ01000012.1_2	susD		
GCF_000278705.1_ASM27870v1	PUL5	NZ_AKZQ01000012.1_3	NZ_AKZQ01000012.1	2745	6104	-	5	NZ_AKZQ01000012.1_3	susC		
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_12	NZ_AKZQ01000018.1	9086	11290	+	2982	NZ_AKZQ01000018.1_12	susC		
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_13	NZ_AKZQ01000018.1	11688	12416	+	398	NZ_AKZQ01000018.1_13			
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_14	NZ_AKZQ01000018.1	12678	13838	+	262	NZ_AKZQ01000018.1_14			
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_15	NZ_AKZQ01000018.1	13838	14545	+	0	NZ_AKZQ01000018.1_15			
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_16	NZ_AKZQ01000018.1	14730	18659	-	185	NZ_AKZQ01000018.1_16			
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_17	NZ_AKZQ01000018.1	19055	22069	+	396	NZ_AKZQ01000018.1_17	susC		
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_18	NZ_AKZQ01000018.1	22086	23609	+	17	NZ_AKZQ01000018.1_18	susD		
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_19	NZ_AKZQ01000018.1	23890	25065	+	281	NZ_AKZQ01000018.1_19		GH5_13	
GCF_000278705.1_ASM27870v1	PUL6	NZ_AKZQ01000018.1_20	NZ_AKZQ01000018.1	25418	26458	+	353	NZ_AKZQ01000018.1_20		GH43_18	
