genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_24	NZ_CAJGBH010000023.1	22858	24843	-	0	NZ_CAJGBH010000023.1_24		GH51	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_25	NZ_CAJGBH010000023.1	24849	24995	-	6	NZ_CAJGBH010000023.1_25			
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_26	NZ_CAJGBH010000023.1	25266	27251	-	271	NZ_CAJGBH010000023.1_26		GH127	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_27	NZ_CAJGBH010000023.1	27267	28247	-	16	NZ_CAJGBH010000023.1_27		GH43_5	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_28	NZ_CAJGBH010000023.1	28361	29317	-	114	NZ_CAJGBH010000023.1_28		GH43_29	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_29	NZ_CAJGBH010000023.1	29535	31157	-	218	NZ_CAJGBH010000023.1_29		GH43_4	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_30	NZ_CAJGBH010000023.1	31168	32715	-	11	NZ_CAJGBH010000023.1_30		GH51	
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_31	NZ_CAJGBH010000023.1	32866	34428	-	151	NZ_CAJGBH010000023.1_31	susD		
GCF_904424765.1_CIP105535	PUL1	NZ_CAJGBH010000023.1_32	NZ_CAJGBH010000023.1	34460	37516	-	32	NZ_CAJGBH010000023.1_32	susC		
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_8	NZ_CAJGBH010000025.1	4979	5290	-	-32537	NZ_CAJGBH010000025.1_8	susC		
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_9	NZ_CAJGBH010000025.1	5477	5863	-	187	NZ_CAJGBH010000025.1_9			
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_10	NZ_CAJGBH010000025.1	5986	6075	-	123	NZ_CAJGBH010000025.1_10			
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_11	NZ_CAJGBH010000025.1	6086	6499	-	11	NZ_CAJGBH010000025.1_11			
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_12	NZ_CAJGBH010000025.1	6848	8782	-	349	NZ_CAJGBH010000025.1_12		GH43_19;GH43_34	
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_13	NZ_CAJGBH010000025.1	8782	10152	-	0	NZ_CAJGBH010000025.1_13		GH27	
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_14	NZ_CAJGBH010000025.1	10458	12878	-	306	NZ_CAJGBH010000025.1_14		GH2	
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_15	NZ_CAJGBH010000025.1	13002	14588	-	124	NZ_CAJGBH010000025.1_15		GH30_4	
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_16	NZ_CAJGBH010000025.1	14860	16497	-	272	NZ_CAJGBH010000025.1_16		GH30_4	
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_17	NZ_CAJGBH010000025.1	16499	18100	-	2	NZ_CAJGBH010000025.1_17	susD		
GCF_904424765.1_CIP105535	PUL2	NZ_CAJGBH010000025.1_18	NZ_CAJGBH010000025.1	18112	21144	-	12	NZ_CAJGBH010000025.1_18	susC		
GCF_904424765.1_CIP105535	PUL3	NZ_CAJGBH010000027.1_1	NZ_CAJGBH010000027.1	838	2814	-	-20306	NZ_CAJGBH010000027.1_1	susD		
GCF_904424765.1_CIP105535	PUL3	NZ_CAJGBH010000027.1_2	NZ_CAJGBH010000027.1	2849	6157	-	35	NZ_CAJGBH010000027.1_2	susC		
GCF_904424765.1_CIP105535	PUL4	NZ_CAJGBH010000028.1_1	NZ_CAJGBH010000028.1	444	3431	+	-5713	NZ_CAJGBH010000028.1_1	susC		
GCF_904424765.1_CIP105535	PUL4	NZ_CAJGBH010000028.1_2	NZ_CAJGBH010000028.1	3443	5050	+	12	NZ_CAJGBH010000028.1_2	susD		
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_36	NZ_CAJGBH010000028.1	61024	64113	+	55974	NZ_CAJGBH010000028.1_36	susC		
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_37	NZ_CAJGBH010000028.1	64125	65747	+	12	NZ_CAJGBH010000028.1_37	susD		
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_38	NZ_CAJGBH010000028.1	65777	66901	+	30	NZ_CAJGBH010000028.1_38			
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_39	NZ_CAJGBH010000028.1	66963	68144	+	62	NZ_CAJGBH010000028.1_39		GH76	
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_40	NZ_CAJGBH010000028.1	68325	70133	+	181	NZ_CAJGBH010000028.1_40		GH2	
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_41	NZ_CAJGBH010000028.1	70138	72441	+	5	NZ_CAJGBH010000028.1_41		GH92	
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_42	NZ_CAJGBH010000028.1	72477	73907	+	36	NZ_CAJGBH010000028.1_42		GH125	
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_43	NZ_CAJGBH010000028.1	73939	76119	+	32	NZ_CAJGBH010000028.1_43		GH92	
GCF_904424765.1_CIP105535	PUL5	NZ_CAJGBH010000028.1_44	NZ_CAJGBH010000028.1	76197	78158	+	78	NZ_CAJGBH010000028.1_44		GH97	
GCF_904424765.1_CIP105535	PUL6	NZ_CAJGBH010000031.1_15	NZ_CAJGBH010000031.1	21766	23226	-	-56392	NZ_CAJGBH010000031.1_15	susD		
GCF_904424765.1_CIP105535	PUL6	NZ_CAJGBH010000031.1_16	NZ_CAJGBH010000031.1	23244	26678	-	18	NZ_CAJGBH010000031.1_16	susC		
GCF_904424765.1_CIP105535	PUL7	NZ_CAJGBH010000031.1_20	NZ_CAJGBH010000031.1	30873	34262	+	4195	NZ_CAJGBH010000031.1_20	susC		
GCF_904424765.1_CIP105535	PUL7	NZ_CAJGBH010000031.1_21	NZ_CAJGBH010000031.1	34282	35817	+	20	NZ_CAJGBH010000031.1_21	susD		
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_38	NZ_CAJGBH010000031.1	59141	62143	-	23324	NZ_CAJGBH010000031.1_38		GH3	
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_39	NZ_CAJGBH010000031.1	62223	63728	-	80	NZ_CAJGBH010000031.1_39			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_40	NZ_CAJGBH010000031.1	63857	64684	-	129	NZ_CAJGBH010000031.1_40			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_41	NZ_CAJGBH010000031.1	64883	66082	-	199	NZ_CAJGBH010000031.1_41			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_42	NZ_CAJGBH010000031.1	66341	68038	-	259	NZ_CAJGBH010000031.1_42	susD		
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_43	NZ_CAJGBH010000031.1	68099	71386	-	61	NZ_CAJGBH010000031.1_43	susC		
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_44	NZ_CAJGBH010000031.1	71633	72382	+	247	NZ_CAJGBH010000031.1_44			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_45	NZ_CAJGBH010000031.1	72519	74444	+	137	NZ_CAJGBH010000031.1_45			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_46	NZ_CAJGBH010000031.1	74542	77457	+	98	NZ_CAJGBH010000031.1_46			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_47	NZ_CAJGBH010000031.1	77543	78367	+	86	NZ_CAJGBH010000031.1_47		CE1	
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_48	NZ_CAJGBH010000031.1	78755	80590	+	388	NZ_CAJGBH010000031.1_48			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_49	NZ_CAJGBH010000031.1	81018	82490	+	428	NZ_CAJGBH010000031.1_49			
GCF_904424765.1_CIP105535	PUL8	NZ_CAJGBH010000031.1_50	NZ_CAJGBH010000031.1	82513	85017	+	23	NZ_CAJGBH010000031.1_50		GH20	
