genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL1	NZ_FNDB01000001.1_260	NZ_FNDB01000001.1	287629	290580	+	0	NZ_FNDB01000001.1_260	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL1	NZ_FNDB01000001.1_261	NZ_FNDB01000001.1	290592	292106	+	12	NZ_FNDB01000001.1_261	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL2	NZ_FNDB01000002.1_19	NZ_FNDB01000002.1	18369	19742	-	-273737	NZ_FNDB01000002.1_19	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL2	NZ_FNDB01000002.1_20	NZ_FNDB01000002.1	19759	22755	-	17	NZ_FNDB01000002.1_20	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_124	NZ_FNDB01000003.1	145592	148480	-	122837	NZ_FNDB01000003.1_124		GH13_10	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_125	NZ_FNDB01000003.1	148555	149667	-	75	NZ_FNDB01000003.1_125			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_126	NZ_FNDB01000003.1	149691	151289	-	24	NZ_FNDB01000003.1_126	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_127	NZ_FNDB01000003.1	151307	154246	-	18	NZ_FNDB01000003.1_127	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_128	NZ_FNDB01000003.1	154480	155502	+	234	NZ_FNDB01000003.1_128			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_129	NZ_FNDB01000003.1	155505	155657	-	3	NZ_FNDB01000003.1_129			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_130	NZ_FNDB01000003.1	155691	157052	+	34	NZ_FNDB01000003.1_130			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_131	NZ_FNDB01000003.1	157055	157711	+	3	NZ_FNDB01000003.1_131			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_132	NZ_FNDB01000003.1	157805	160108	+	94	NZ_FNDB01000003.1_132		GH65	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_133	NZ_FNDB01000003.1	160474	162363	+	366	NZ_FNDB01000003.1_133		GH13_20	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL3	NZ_FNDB01000003.1_134	NZ_FNDB01000003.1	162501	164156	+	138	NZ_FNDB01000003.1_134		GH13_19	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL4	NZ_FNDB01000004.1_11	NZ_FNDB01000004.1	9258	12659	+	-154898	NZ_FNDB01000004.1_11	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL4	NZ_FNDB01000004.1_12	NZ_FNDB01000004.1	12668	14335	+	9	NZ_FNDB01000004.1_12	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL4	NZ_FNDB01000004.1_13	NZ_FNDB01000004.1	14394	15656	+	59	NZ_FNDB01000004.1_13			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL4	NZ_FNDB01000004.1_14	NZ_FNDB01000004.1	15666	17732	+	10	NZ_FNDB01000004.1_14		GH92	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL5	NZ_FNDB01000004.1_48	NZ_FNDB01000004.1	66371	67759	-	48639	NZ_FNDB01000004.1_48	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL5	NZ_FNDB01000004.1_49	NZ_FNDB01000004.1	67770	70847	-	11	NZ_FNDB01000004.1_49	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_151	NZ_FNDB01000005.1	173557	174312	-	102710	NZ_FNDB01000005.1_151		GH16	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_152	NZ_FNDB01000005.1	174319	176619	-	7	NZ_FNDB01000005.1_152		GH3	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_153	NZ_FNDB01000005.1	176688	178331	-	69	NZ_FNDB01000005.1_153		GH16	
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_154	NZ_FNDB01000005.1	178423	180018	-	92	NZ_FNDB01000005.1_154			
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_155	NZ_FNDB01000005.1	180037	181515	-	19	NZ_FNDB01000005.1_155	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL6	NZ_FNDB01000005.1_156	NZ_FNDB01000005.1	181527	184586	-	12	NZ_FNDB01000005.1_156	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL7	NZ_FNDB01000007.1_74	NZ_FNDB01000007.1	78348	81485	+	-106238	NZ_FNDB01000007.1_74	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL7	NZ_FNDB01000007.1_75	NZ_FNDB01000007.1	81501	82943	+	16	NZ_FNDB01000007.1_75	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL8	NZ_FNDB01000009.1_65	NZ_FNDB01000009.1	84308	85741	-	1365	NZ_FNDB01000009.1_65	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL8	NZ_FNDB01000009.1_66	NZ_FNDB01000009.1	85753	89199	-	12	NZ_FNDB01000009.1_66	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL9	NZ_FNDB01000010.1_45	NZ_FNDB01000010.1	43064	44509	-	-46135	NZ_FNDB01000010.1_45	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL9	NZ_FNDB01000010.1_46	NZ_FNDB01000010.1	44521	47781	-	12	NZ_FNDB01000010.1_46	susC		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL10	NZ_FNDB01000011.1_41	NZ_FNDB01000011.1	44870	45802	-	-2911	NZ_FNDB01000011.1_41	susD		
GCF_900099915.1_IMG-taxon_2617270789_annotated_assembly	PUL10	NZ_FNDB01000011.1_42	NZ_FNDB01000011.1	45813	48800	-	11	NZ_FNDB01000011.1_42	susC		
