genome	pulid	contigid	start	end	pattern
GCF_002217315.1_ASM221731v1	PUL1	NZ_MUGX01000002.1	50969	63086	susD-susC-unk-unk-unk-unk-susC
GCF_002217315.1_ASM221731v1	PUL2	NZ_MUGX01000002.1	84242	88920	susD-susC
GCF_002217315.1_ASM221731v1	PUL3	NZ_MUGX01000002.1	140614	173148	susC-susD-unk-GH43_10-GH105-GH28-CE10-CE12-CE8;PL1_2;CBM6-unk-unk-unk-GH119;CBM26-unk-GH13_20
GCF_002217315.1_ASM221731v1	PUL4	NZ_MUGX01000002.1	175838	180459	susC-susD
GCF_002217315.1_ASM221731v1	PUL5	NZ_MUGX01000002.1	186761	191759	susC-susD
GCF_002217315.1_ASM221731v1	PUL6	NZ_MUGX01000006.1	58322	75015	GH13_19-GH13-GH97-GH65-unk-unk-unk-susC-susD
GCF_002217315.1_ASM221731v1	PUL7	NZ_MUGX01000006.1	284910	301284	susC-susD-unk-GH30_1-GH30_3-GH5_46;CBM6-GH16-unk-GH30_3-GH3
GCF_002217315.1_ASM221731v1	PUL8	NZ_MUGX01000007.1	52432	89279	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-CBM67;GH78-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138
GCF_002217315.1_ASM221731v1	PUL9	NZ_MUGX01000008.1	32309	37371	susD-susC
GCF_002217315.1_ASM221731v1	PUL10	NZ_MUGX01000008.1	104342	112297	susC-unk-susD-susC
GCF_002217315.1_ASM221731v1	PUL11	NZ_MUGX01000008.1	112829	122323	susD-susC-unk-susC
GCF_002217315.1_ASM221731v1	PUL12	NZ_MUGX01000008.1	242304	251942	susC-susD-susC-susD
GCF_002217315.1_ASM221731v1	PUL13	NZ_MUGX01000009.1	168296	180111	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_002217315.1_ASM221731v1	PUL14	NZ_MUGX01000010.1	72857	93872	GH130-unk-GH125-GH92-GH92-GH2-susD-susC-unk-unk-GH97
GCF_002217315.1_ASM221731v1	PUL15	NZ_MUGX01000011.1	124927	152710	CE2-unk-GH3-unk-unk-GH97-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-unk-susC-susD-unk-GH27-GH5_2
GCF_002217315.1_ASM221731v1	PUL16	NZ_MUGX01000011.1	296318	301224	susD-susC
GCF_002217315.1_ASM221731v1	PUL17	NZ_MUGX01000011.1	317604	322659	susD-susC
GCF_002217315.1_ASM221731v1	PUL18	NZ_MUGX01000011.1	323507	356230	PL12_2-PL12_2-PL8_2-PL12_2-GH88-unk-unk-unk-GH3-unk-unk-unk-unk-susD-susC-unk-unk-unk-CE1
GCF_002217315.1_ASM221731v1	PUL19	NZ_MUGX01000011.1	393742	398545	susC-susD
GCF_002217315.1_ASM221731v1	PUL20	NZ_MUGX01000011.1	408408	418008	GH32-susC-susD-unk-GH32
GCF_002217315.1_ASM221731v1	PUL21	NZ_MUGX01000011.1	482158	486612	susD-susC
GCF_002217315.1_ASM221731v1	PUL22	NZ_MUGX01000013.1	160112	164831	susC-susD
GCF_002217315.1_ASM221731v1	PUL23	NZ_MUGX01000013.1	266469	291790	GH95-GH43_9-unk-GH5_4-GH3-GH39-GH97-GH31-GH2-unk-susD-susC
GCF_002217315.1_ASM221731v1	PUL24	NZ_MUGX01000016.1	79054	88681	GH35-GH109-unk-susD-susC
GCF_002217315.1_ASM221731v1	PUL25	NZ_MUGX01000017.1	23466	33270	GH35-unk-GH10-unk-susD-susC
GCF_002217315.1_ASM221731v1	PUL26	NZ_MUGX01000018.1	218539	223127	susC-susD
GCF_002217315.1_ASM221731v1	PUL27	NZ_MUGX01000021.1	28048	33111	susC-susD
GCF_002217315.1_ASM221731v1	PUL28	NZ_MUGX01000023.1	5723	24257	CE12-GH28-CE8;PL10_1-GH43_10-GH105-GH105-GH105-unk-CE10-susD-susC-GH28
GCF_002217315.1_ASM221731v1	PUL29	NZ_MUGX01000023.1	92588	100718	GH97-GH99-susD-susC
GCF_002217315.1_ASM221731v1	PUL30	NZ_MUGX01000025.1	59085	63779	susD-susC
GCF_002217315.1_ASM221731v1	PUL31	NZ_MUGX01000025.1	77449	82071	susD-susC
GCF_002217315.1_ASM221731v1	PUL32	NZ_MUGX01000026.1	218744	223098	susC-susD
GCF_002217315.1_ASM221731v1	PUL33	NZ_MUGX01000026.1	248460	261223	GH43_31-unk-GH43_26-GH2-GH43_18-GH5_13-susD-susC
GCF_002217315.1_ASM221731v1	PUL34	NZ_MUGX01000027.1	9186	13839	susC-susD
GCF_002217315.1_ASM221731v1	PUL35	NZ_MUGX01000029.1	10865	15799	susD-susC
GCF_002217315.1_ASM221731v1	PUL36	NZ_MUGX01000029.1	57216	61944	susC-susD
GCF_002217315.1_ASM221731v1	PUL37	NZ_MUGX01000029.1	171139	175348	susD-susC
GCF_002217315.1_ASM221731v1	PUL38	NZ_MUGX01000030.1	9515	14511	susC-susD
GCF_002217315.1_ASM221731v1	PUL39	NZ_MUGX01000030.1	26162	31229	susC-susD
GCF_002217315.1_ASM221731v1	PUL40	NZ_MUGX01000033.1	36499	41126	susD-susC
GCF_002217315.1_ASM221731v1	PUL41	NZ_MUGX01000035.1	4721	19882	GH20-unk-susD-susC-GH18-susD-susC
GCF_002217315.1_ASM221731v1	PUL42	NZ_MUGX01000035.1	89176	94010	susD-susC
GCF_002217315.1_ASM221731v1	PUL43	NZ_MUGX01000038.1	15780	20714	susD-susC
GCF_002217315.1_ASM221731v1	PUL44	NZ_MUGX01000045.1	19312	24509	susC-susD
