genome	pulid	contigid	start	end	pattern
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL1	NZ_FZNL01000001.1	64371	82093	susD-susC-unk-unk-unk-GH65-GH97-unk-GH13_20-GH13_19
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL2	NZ_FZNL01000001.1	87302	97143	susD-susC-unk-unk-GH2
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL3	NZ_FZNL01000001.1	442110	457877	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL4	NZ_FZNL01000002.1	60870	70310	GH32-susC-susD-unk-GH32
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL5	NZ_FZNL01000002.1	87981	103533	GH16-GH10-unk-susD-susC-unk-unk-GH3
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL6	NZ_FZNL01000002.1	137285	161369	susC-susD-GH43_12-unk-CE6;CE1-GH115-GH95-GH146-GH43_10-GH3-GH97
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL7	NZ_FZNL01000002.1	166309	170824	susC-susD
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL8	NZ_FZNL01000002.1	185924	232320	susC-susD-unk-GH5_4-CBM51-GH59-GH43_16-GH43_16-GH43_29;CBM6-GH43_16-GH31-GH74;CBM13-unk-GH29-GH51-GH42-GH146-unk-GH2-GH97-GH2-CE1;CE10-unk-GH42
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL9	NZ_FZNL01000002.1	246129	251131	susC-susD
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL10	NZ_FZNL01000002.1	299482	326427	GH92-unk-GH130-CBM9-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33-GH12
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL11	NZ_FZNL01000002.1	339307	352032	susC-susD-susC-susD-unk-GH10
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly	PUL12	NZ_FZNL01000002.1	360333	365489	susC-susD
