genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_121	NZ_FNVP01000001.1	137839	140748	-	0	NZ_FNVP01000001.1_121		GH13_10	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_122	NZ_FNVP01000001.1	140778	141863	-	30	NZ_FNVP01000001.1_122			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_123	NZ_FNVP01000001.1	141885	143477	-	22	NZ_FNVP01000001.1_123	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_124	NZ_FNVP01000001.1	143495	146431	-	18	NZ_FNVP01000001.1_124	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_125	NZ_FNVP01000001.1	146605	147693	+	174	NZ_FNVP01000001.1_125			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_126	NZ_FNVP01000001.1	147973	149502	+	280	NZ_FNVP01000001.1_126			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_127	NZ_FNVP01000001.1	149495	150151	+	-7	NZ_FNVP01000001.1_127			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_128	NZ_FNVP01000001.1	150264	152567	+	113	NZ_FNVP01000001.1_128		GH65	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_129	NZ_FNVP01000001.1	152732	154609	+	165	NZ_FNVP01000001.1_129		GH13	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL1	NZ_FNVP01000001.1_130	NZ_FNVP01000001.1	154658	156316	+	49	NZ_FNVP01000001.1_130		GH13_19	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL2	NZ_FNVP01000002.1_185	NZ_FNVP01000002.1	210824	212371	-	54508	NZ_FNVP01000002.1_185	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL2	NZ_FNVP01000002.1_186	NZ_FNVP01000002.1	212383	215322	-	12	NZ_FNVP01000002.1_186	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL3	NZ_FNVP01000005.1_83	NZ_FNVP01000005.1	88147	91224	+	-127175	NZ_FNVP01000005.1_83	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL3	NZ_FNVP01000005.1_84	NZ_FNVP01000005.1	91230	92600	+	6	NZ_FNVP01000005.1_84	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL4	NZ_FNVP01000007.1_119	NZ_FNVP01000007.1	111405	114692	+	18805	NZ_FNVP01000007.1_119	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL5	NZ_FNVP01000007.1_119	NZ_FNVP01000007.1	111405	114692	+	-4790	NZ_FNVP01000007.1_119	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL4	NZ_FNVP01000007.1_120	NZ_FNVP01000007.1	114696	116195	+	4	NZ_FNVP01000007.1_120	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL5	NZ_FNVP01000007.1_120	NZ_FNVP01000007.1	114696	116195	+	4	NZ_FNVP01000007.1_120	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL6	NZ_FNVP01000007.1_121	NZ_FNVP01000007.1	116797	120066	+	602	NZ_FNVP01000007.1_121	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL6	NZ_FNVP01000007.1_122	NZ_FNVP01000007.1	120077	121585	+	11	NZ_FNVP01000007.1_122	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL7	NZ_FNVP01000007.1_173	NZ_FNVP01000007.1	172624	173724	-	51039	NZ_FNVP01000007.1_173		GH16	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL7	NZ_FNVP01000007.1_174	NZ_FNVP01000007.1	173803	174762	-	79	NZ_FNVP01000007.1_174			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL7	NZ_FNVP01000007.1_175	NZ_FNVP01000007.1	174772	175857	-	10	NZ_FNVP01000007.1_175			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL7	NZ_FNVP01000007.1_176	NZ_FNVP01000007.1	175872	177380	-	15	NZ_FNVP01000007.1_176	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL7	NZ_FNVP01000007.1_177	NZ_FNVP01000007.1	177395	180502	-	15	NZ_FNVP01000007.1_177	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL8	NZ_FNVP01000008.1_121	NZ_FNVP01000008.1	139414	142815	+	-41088	NZ_FNVP01000008.1_121	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL8	NZ_FNVP01000008.1_122	NZ_FNVP01000008.1	142827	144491	+	12	NZ_FNVP01000008.1_122	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL8	NZ_FNVP01000008.1_123	NZ_FNVP01000008.1	144548	145810	+	57	NZ_FNVP01000008.1_123			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL8	NZ_FNVP01000008.1_124	NZ_FNVP01000008.1	145820	147889	+	10	NZ_FNVP01000008.1_124		GH92	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_45	NZ_FNVP01000013.1	60923	63904	+	-86966	NZ_FNVP01000013.1_45	susC		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_46	NZ_FNVP01000013.1	63909	65378	+	5	NZ_FNVP01000013.1_46	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_47	NZ_FNVP01000013.1	65466	66848	+	88	NZ_FNVP01000013.1_47		GH144	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_48	NZ_FNVP01000013.1	66901	67887	+	53	NZ_FNVP01000013.1_48			
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_49	NZ_FNVP01000013.1	67953	68666	+	66	NZ_FNVP01000013.1_49		CE1	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_50	NZ_FNVP01000013.1	68656	70956	+	-10	NZ_FNVP01000013.1_50		GH3	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL9	NZ_FNVP01000013.1_51	NZ_FNVP01000013.1	71099	73195	+	143	NZ_FNVP01000013.1_51		GH97	
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL10	NZ_FNVP01000019.1_8	NZ_FNVP01000019.1	11770	13182	-	-61425	NZ_FNVP01000019.1_8	susD		
GCF_900108015.1_IMG-taxon_2617270781_annotated_assembly	PUL10	NZ_FNVP01000019.1_9	NZ_FNVP01000019.1	13200	16238	-	18	NZ_FNVP01000019.1_9	susC		
