genome	pulid	contigid	start	end	pattern
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL1	NZ_FNMV01000001.1	212432	221303	susC-susD-unk-unk-GT51
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL2	NZ_FNMV01000002.1	140526	160294	GT9-unk-unk-susC-susD-GH130-unk-unk-unk-GH13_23
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL3	NZ_FNMV01000003.1	272341	276683	susC-susD
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL4	NZ_FNMV01000004.1	41645	53451	susD-susC-unk-unk-unk-susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL5	NZ_FNMV01000004.1	54856	59564	susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL6	NZ_FNMV01000005.1	94054	98884	susC-susD
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL7	NZ_FNMV01000006.1	154176	175509	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13-GH13_19-unk-unk-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL8	NZ_FNMV01000006.1	227304	232103	susC-susD
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL9	NZ_FNMV01000008.1	50826	64922	GH43_28;CBM32-GH97-GH3-CE1-GH144-unk-susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL10	NZ_FNMV01000013.1	111337	116409	susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL11	NZ_FNMV01000014.1	82648	87091	susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL12	NZ_FNMV01000015.1	77432	81966	susD-susC
GCF_900106645.1_IMG-taxon_2693429883_annotated_assembly	PUL13	NZ_FNMV01000020.1	24963	37760	susC-susD-unk-GH30_1-GH30_3-GH5_46-GH3
