genome	pulid	contigid	start	end	pattern
GCF_004119505.1_ASM411950v1	PUL1	NZ_NRQV01000001.1	226732	231583	susC-susD
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1	246223	264525	GH97-unk-unk-susC-susD-GH2-GH92-GH92-GH125
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1	274072	291583	GH3-unk-unk-unk-unk-susD-susC-unk-unk-CE1
GCF_004119505.1_ASM411950v1	PUL4	NZ_NRQV01000002.1	221927	242266	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_004119505.1_ASM411950v1	PUL5	NZ_NRQV01000003.1	167258	171977	susC-susD
GCF_004119505.1_ASM411950v1	PUL6	NZ_NRQV01000003.1	195980	201230	susD-susC
GCF_004119505.1_ASM411950v1	PUL7	NZ_NRQV01000004.1	85174	100388	GH3-GH30_3-unk-CBM6;GH5_46-GH30_3-GH30_1-unk-susD-susC
GCF_004119505.1_ASM411950v1	PUL8	NZ_NRQV01000005.1	44345	59097	susC-susD-unk-GH66-GH31-GH97-GH65
GCF_004119505.1_ASM411950v1	PUL9	NZ_NRQV01000007.1	16687	21602	susC-susD
GCF_004119505.1_ASM411950v1	PUL10	NZ_NRQV01000007.1	87662	135758	susC-unk-unk-GH2-CBM57;GH2-GH138-unk-GH33-CBM67;GH78-unk-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_004119505.1_ASM411950v1	PUL11	NZ_NRQV01000008.1	71842	81457	GH35-GH109-unk-susD-susC
GCF_004119505.1_ASM411950v1	PUL12	NZ_NRQV01000008.1	96427	101075	susD-susC
GCF_004119505.1_ASM411950v1	PUL13	NZ_NRQV01000010.1	42732	47944	susD-susC
GCF_004119505.1_ASM411950v1	PUL14	NZ_NRQV01000010.1	84895	99298	susC-susD-unk-unk-unk-PL15-PL15
GCF_004119505.1_ASM411950v1	PUL15	NZ_NRQV01000010.1	138771	151025	susC-unk-unk-unk-unk-susC-susD
GCF_004119505.1_ASM411950v1	PUL16	NZ_NRQV01000011.1	22550	32782	susC-susD-unk-GH10-GH35
GCF_004119505.1_ASM411950v1	PUL17	NZ_NRQV01000011.1	73686	78157	susD-susC
GCF_004119505.1_ASM411950v1	PUL18	NZ_NRQV01000011.1	110010	119950	GH3-unk-unk-unk-unk-susD-susC
GCF_004119505.1_ASM411950v1	PUL19	NZ_NRQV01000012.1	106024	110480	susC-susD
GCF_004119505.1_ASM411950v1	PUL20	NZ_NRQV01000014.1	14229	18899	susC-susD
GCF_004119505.1_ASM411950v1	PUL21	NZ_NRQV01000015.1	36050	41091	susD-susC
GCF_004119505.1_ASM411950v1	PUL22	NZ_NRQV01000015.1	110769	118786	susC-unk-susD-susC
GCF_004119505.1_ASM411950v1	PUL23	NZ_NRQV01000018.1	42606	47236	susD-susC
GCF_004119505.1_ASM411950v1	PUL24	NZ_NRQV01000020.1	36755	41780	susC-susD
GCF_004119505.1_ASM411950v1	PUL25	NZ_NRQV01000022.1	27293	35248	GH97-GH99-susD-susC
GCF_004119505.1_ASM411950v1	PUL26	NZ_NRQV01000024.1	33658	45486	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_004119505.1_ASM411950v1	PUL27	NZ_NRQV01000025.1	6412	11037	susD-susC
GCF_004119505.1_ASM411950v1	PUL28	NZ_NRQV01000026.1	18613	32645	susC-susD-susC-susD-unk-GH20
GCF_004119505.1_ASM411950v1	PUL29	NZ_NRQV01000027.1	8551	17559	GH42-GH63-susD-susC-susC
GCF_004119505.1_ASM411950v1	PUL30	NZ_NRQV01000027.1	30107	34770	susD-susC
GCF_004119505.1_ASM411950v1	PUL31	NZ_NRQV01000028.1	905	5500	susC-susD
GCF_004119505.1_ASM411950v1	PUL32	NZ_NRQV01000028.1	42130	47091	susC-susD
GCF_004119505.1_ASM411950v1	PUL33	NZ_NRQV01000029.1	27344	46023	GH28-susC-susD-CE10-unk-GH105-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_004119505.1_ASM411950v1	PUL34	NZ_NRQV01000030.1	17303	25003	GH29-unk-susD-susC
GCF_004119505.1_ASM411950v1	PUL35	NZ_NRQV01000037.1	15783	20474	susD-susC-susC
GCF_004119505.1_ASM411950v1	PUL36	NZ_NRQV01000037.1	30435	35055	susD-susC
GCF_004119505.1_ASM411950v1	PUL37	NZ_NRQV01000039.1	3753	32014	PL11_1-unk-unk-GH2-CE12-unk-GH28-unk-unk-GH117-unk-susD-susC-GH106-GH105
GCF_004119505.1_ASM411950v1	PUL38	NZ_NRQV01000042.1	24625	29064	susD-susC
GCF_004119505.1_ASM411950v1	PUL39	NZ_NRQV01000043.1	16136	21077	susD-susC
GCF_004119505.1_ASM411950v1	PUL40	NZ_NRQV01000050.1	12170	16974	susC-susD
GCF_004119505.1_ASM411950v1	PUL41	NZ_NRQV01000054.1	1458	11034	susC-susD-GH97-GH65
