genome	pulid	contigid	start	end	pattern
GCF_008000935.1_ASM800093v1	PUL1	NZ_CP042831.1	137012	141570	susD-susC
GCF_008000935.1_ASM800093v1	PUL2	NZ_CP042831.1	182006	201895	GH5_7-unk-unk-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_008000935.1_ASM800093v1	PUL3	NZ_CP042831.1	469837	487649	GH13-GH13-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_008000935.1_ASM800093v1	PUL4	NZ_CP042831.1	1128350	1135731	susC-susD-GH30_3-GH30_3
GCF_008000935.1_ASM800093v1	PUL5	NZ_CP042831.1	1438206	1443020	susD-susC
GCF_008000935.1_ASM800093v1	PUL6	NZ_CP042831.1	1655104	1659812	susD-susC
GCF_008000935.1_ASM800093v1	PUL7	NZ_CP042831.1	1818434	1826276	susC-susD-GH99-GH97
GCF_008000935.1_ASM800093v1	PUL8	NZ_CP042831.1	2049638	2054680	susD-susC
GCF_008000935.1_ASM800093v1	PUL9	NZ_CP042831.1	2142115	2154932	susC-susD-unk-GH76-GH92-unk-GH31
GCF_008000935.1_ASM800093v1	PUL10	NZ_CP042831.1	2170930	2176636	GH130-susD-susC
GCF_008000935.1_ASM800093v1	PUL11	NZ_CP042831.1	2249627	2261610	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_008000935.1_ASM800093v1	PUL12	NZ_CP042831.1	2273321	2284258	GH16-GH3-GH16-unk-susD-susC
GCF_008000935.1_ASM800093v1	PUL13	NZ_CP042831.1	3112910	3128602	GH92-GH125-GH92-GH2-unk-GH76-unk-susD-susC
GCF_008000935.1_ASM800093v1	PUL14	NZ_CP042831.1	3360465	3379043	susC-susD-unk-GH2-GH31-GH97-GH3-GH3-GH29
GCF_008000935.1_ASM800093v1	PUL15	NZ_CP042831.1	3514862	3535550	susD-susC-GH67-GH115-GH3-GH10-GH43_1-unk-unk-GH43_12
