genome	pulid	contigid	start	end	pattern
GCF_003984855.1_ASM398485v1	PUL1	NZ_RYDO01000002.1	61555	66053	susC-susD
GCF_003984855.1_ASM398485v1	PUL2	NZ_RYDO01000002.1	216904	221780	susD-susC
GCF_003984855.1_ASM398485v1	PUL3	NZ_RYDO01000002.1	253922	258623	susD-susC
GCF_003984855.1_ASM398485v1	PUL4	NZ_RYDO01000002.1	264309	269017	susD-susC
GCF_003984855.1_ASM398485v1	PUL5	NZ_RYDO01000003.1	126906	131415	susC-susD
GCF_003984855.1_ASM398485v1	PUL6	NZ_RYDO01000003.1	306811	311198	susC-susD
GCF_003984855.1_ASM398485v1	PUL7	NZ_RYDO01000003.1	333846	338850	susD-susC
GCF_003984855.1_ASM398485v1	PUL8	NZ_RYDO01000004.1	93233	98127	susD-susC
GCF_003984855.1_ASM398485v1	PUL9	NZ_RYDO01000005.1	52474	64116	susC-susD-unk-GH144-unk-GH3-GH97
GCF_003984855.1_ASM398485v1	PUL10	NZ_RYDO01000005.1	186406	193969	susC-susD-unk-GH130
GCF_003984855.1_ASM398485v1	PUL11	NZ_RYDO01000007.1	43784	48368	susD-susC
GCF_003984855.1_ASM398485v1	PUL12	NZ_RYDO01000007.1	49101	53760	susD-susC
GCF_003984855.1_ASM398485v1	PUL13	NZ_RYDO01000009.1	111	18556	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13_20-GH13_19
GCF_003984855.1_ASM398485v1	PUL14	NZ_RYDO01000009.1	68628	82247	GH53-unk-unk-unk-CBM13;GH43_26-GH5_13-GH43_26-susD-susC
GCF_003984855.1_ASM398485v1	PUL15	NZ_RYDO01000016.1	7413	12370	susD-susC
GCF_003984855.1_ASM398485v1	PUL16	NZ_RYDO01000017.1	24111	31805	GH109-unk-susD-susC
GCF_003984855.1_ASM398485v1	PUL17	NZ_RYDO01000017.1	51231	55719	susD-susC
GCF_003984855.1_ASM398485v1	PUL18	NZ_RYDO01000020.1	6050	30850	GH92-unk-GH92-GH92-GH92-susD-susC-unk-unk-unk-GH125-GH92
