genome	pulid	contigid	start	end	pattern
GCF_003970305.1_ASM397030v1	PUL1	NZ_RYDG01000001.1	208068	212776	susC-susD
GCF_003970305.1_ASM397030v1	PUL2	NZ_RYDG01000001.1	218462	223163	susC-susD
GCF_003970305.1_ASM397030v1	PUL3	NZ_RYDG01000001.1	255721	260586	susC-susD
GCF_003970305.1_ASM397030v1	PUL4	NZ_RYDG01000001.1	412842	417342	susD-susC
GCF_003970305.1_ASM397030v1	PUL5	NZ_RYDG01000001.1	478999	497436	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13_20-GH13_19
GCF_003970305.1_ASM397030v1	PUL6	NZ_RYDG01000004.1	164443	169102	susC-susD
GCF_003970305.1_ASM397030v1	PUL7	NZ_RYDG01000004.1	164443	169102	susC-susD
GCF_003970305.1_ASM397030v1	PUL8	NZ_RYDG01000004.1	169834	174418	susC-susD
GCF_003970305.1_ASM397030v1	PUL9	NZ_RYDG01000006.1	7933	12890	susD-susC
GCF_003970305.1_ASM397030v1	PUL10	NZ_RYDG01000006.1	164206	169210	susC-susD
GCF_003970305.1_ASM397030v1	PUL11	NZ_RYDG01000007.1	57166	61619	susD-susC
GCF_003970305.1_ASM397030v1	PUL12	NZ_RYDG01000008.1	52452	64093	susC-susD-unk-GH144-unk-GH3-GH97
GCF_003970305.1_ASM397030v1	PUL13	NZ_RYDG01000009.1	36714	41608	susC-susD
GCF_003970305.1_ASM397030v1	PUL14	NZ_RYDG01000016.1	2202	15821	susC-susD-GH43_26-GH5_13-GH43_26;CBM13-unk-unk-unk-GH53
