genome	pulid	contigid	start	end	pattern
GCF_002797935.1_ASM279793v1	PUL1	NZ_PGER01000001.1	240900	246125	susD-susC
GCF_002797935.1_ASM279793v1	PUL2	NZ_PGER01000001.1	268953	300767	CE2-unk-GH3-unk-unk-GH97-GH5_7-GH51-unk-unk-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH2-GH27-GH5_2
GCF_002797935.1_ASM279793v1	PUL3	NZ_PGER01000001.1	483451	509905	susC-susD-GH30_4-CBM13-GH30_4-CBM51;GH27-GH43_19;GH43_34-GH2-unk-GH3-unk-unk-GH92
GCF_002797935.1_ASM279793v1	PUL4	NZ_PGER01000001.1	530967	537870	susD-susC-GH36
GCF_002797935.1_ASM279793v1	PUL5	NZ_PGER01000001.1	644396	664715	susC-unk-unk-unk-unk-susC-susD-unk-GH144-CE1-GH3-CBM32;GH43_28
GCF_002797935.1_ASM279793v1	PUL6	NZ_PGER01000001.1	846193	850767	susC-susD
GCF_002797935.1_ASM279793v1	PUL7	NZ_PGER01000001.1	883558	891460	susC-susD-unk-GH95
GCF_002797935.1_ASM279793v1	PUL8	NZ_PGER01000001.1	927688	932245	susC-susD
GCF_002797935.1_ASM279793v1	PUL9	NZ_PGER01000001.1	1047980	1061951	susC-susD-susC-susD-unk-GH10-GH5_21
GCF_002797935.1_ASM279793v1	PUL10	NZ_PGER01000001.1	1101592	1112107	susC-susD-unk-GH29-GH31
GCF_002797935.1_ASM279793v1	PUL11	NZ_PGER01000001.1	1124794	1181678	susC-susD-unk-GH5_4-CBM51;GH27-unk-GH2-GH43_16-GH29-GH29-unk-GH44-GH51-GH146-GH27-GH2-GH97-GH2-unk-CE10-CE10-unk-GH141-unk-GH42-GH31-unk-unk-susC-susD-unk-susC-susD
GCF_002797935.1_ASM279793v1	PUL12	NZ_PGER01000001.1	1196138	1200417	susD-susC
GCF_002797935.1_ASM279793v1	PUL13	NZ_PGER01000001.1	1222760	1234905	GH32-susC-susD-unk-unk-unk-GH32
GCF_002797935.1_ASM279793v1	PUL14	NZ_PGER01000001.1	1520865	1530303	GH32-unk-susD-susC-GH32
GCF_002797935.1_ASM279793v1	PUL15	NZ_PGER01000001.1	1584392	1630743	GH141-unk-GH43_12-GH3-GH35-GH29-GH2-GH29-GH2-GH78;CBM67-GH2-unk-unk-unk-GH3-GH42-GH44-unk-GH5_4-unk-susD-susC
GCF_002797935.1_ASM279793v1	PUL16	NZ_PGER01000001.1	1692483	1701613	GH20-unk-susD-susC
GCF_002797935.1_ASM279793v1	PUL17	NZ_PGER01000001.1	1824148	1828875	susD-susC
GCF_002797935.1_ASM279793v1	PUL18	NZ_PGER01000001.1	1852271	1864761	GH63-GH30_1-GH3-unk-unk-susD-susC
